IDAuto,IDSort,Basic,IDMarketer,Date,Price,Text1,Text2,Text3,No1,No2,No3,Date1,Date2
4628,7260,0,934,"08/24/12 00:00:00",4.2999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4629,7199,1,934,"08/24/12 00:00:00",3.3199999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4630,6954,0,972,"08/24/12 00:00:00",4.0279999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4631,6946,0,972,"08/24/12 00:00:00",3.3060000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4632,6947,0,972,"08/24/12 00:00:00",3.0590000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4633,6882,0,895,"08/22/12 00:00:00",2.2000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4634,6921,0,895,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4635,6899,0,845,"08/28/12 00:00:00",1.2000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4636,6849,0,854,"08/28/12 00:00:00",1.7500000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4637,6848,0,854,"08/28/12 00:00:00",2.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4638,6935,0,897,"08/29/12 00:00:00",3.1459999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4639,7222,0,955,"08/29/12 00:00:00",3.1000000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4640,7796,0,959,"08/30/12 00:00:00",5.9000000000000004e+00,"ΨΗΜ ΛΩΡΙΔΕΣ ΚΤΨ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4641,7796,0,,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4642,6837,0,929,"08/30/12 00:00:00",1.8999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4643,6846,0,929,"08/30/12 00:00:00",1.7000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4644,6899,0,845,"09/22/12 00:00:00",1.2000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4645,6871,0,,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4646,6798,0,960,"09/03/12 00:00:00",5.8199999999999996e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4647,7714,0,917,"08/29/12 00:00:00",4.4000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4648,6906,0,878,"09/03/12 00:00:00",1.5800000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4649,6805,0,898,"09/06/12 00:00:00",4.1499999999999998e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4650,6797,0,898,"09/01/12 00:00:00",3.9000000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4651,6806,0,898,"09/01/12 00:00:00",3.9600000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4652,7590,0,953,"09/13/12 00:00:00",5.0000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4653,7866,0,963,"09/18/12 00:00:00",4.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4654,7874,0,963,"09/18/12 00:00:00",2.2000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4655,7272,0,839,"09/03/12 00:00:00",7.0099999999999996e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4656,6815,0,839,"09/03/12 00:00:00",7.1599999999999997e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4657,6813,0,839,"09/03/12 00:00:00",7.2599999999999998e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4658,6804,0,839,"09/03/12 00:00:00",5.5100000000000005e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4659,6802,0,839,"09/03/12 00:00:00",5.7099999999999995e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4660,6798,0,839,"09/03/12 00:00:00",4.8099999999999998e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4661,6906,0,895,"09/05/12 00:00:00",1.6000000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4662,6870,0,895,"09/05/12 00:00:00",2.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4663,6867,0,895,"09/05/12 00:00:00",2.2000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4664,6900,0,842,"09/19/12 00:00:00",1.9299999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4665,7279,0,842,"09/05/12 00:00:00",4.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4666,7580,0,842,"09/05/12 00:00:00",4.4000000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4667,7598,0,842,"09/19/12 00:00:00",1.4199999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4668,6877,0,878,"09/24/12 00:00:00",2.9500000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4669,7520,0,878,"09/05/12 00:00:00",2.6499999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4670,7586,0,878,"09/24/12 00:00:00",1.5300000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4671,6871,0,878,"09/05/12 00:00:00",1.4600000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4672,6959,0,977,"09/05/12 00:00:00",2.5400000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4673,7572,0,977,"09/05/12 00:00:00",3.3599999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4674,6952,0,977,"09/05/12 00:00:00",3.8399999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4675,7691,0,898,"09/06/12 00:00:00",8.6599999999999999e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4676,6941,0,923,"09/06/12 00:00:00",3.9500000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4677,7231,0,923,"09/06/12 00:00:00",2.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4678,6851,0,923,"09/06/12 00:00:00",4.7000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4679,6812,0,898,"09/06/12 00:00:00",5.4700000000000004e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4680,7338,0,898,"09/06/12 00:00:00",4.7099999999999997e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4681,6801,0,898,"09/06/12 00:00:00",6.1399999999999999e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4682,7277,0,898,"09/06/12 00:00:00",2.7240000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4683,6800,0,898,"09/06/12 00:00:00",5.6999999999999995e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4684,7842,0,898,"09/06/12 00:00:00",5.0000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4685,6891,0,938,"09/03/12 00:00:00",2.1000000000000000e+01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4686,7775,0,951,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4687,6845,0,929,"09/07/12 00:00:00",1.2000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4688,7409,0,929,"09/07/12 00:00:00",5.5000000000000004e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4689,7546,0,929,"09/07/12 00:00:00",5.0000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4690,7410,0,929,"09/07/12 00:00:00",1.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4691,6847,0,908,"09/07/12 00:00:00",1.3500000000000001e+00,"ΚΥΒΟΣ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4692,7879,0,908,"09/07/12 00:00:00",1.3000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4693,7546,0,908,"09/07/12 00:00:00",1.0500000000000000e+00,"ΚΥΒΟΣ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4694,6833,0,973,"09/08/12 00:00:00",1.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4695,7497,0,974,"09/07/12 00:00:00",3.3300000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4696,7549,0,974,"09/07/12 00:00:00",5.3650000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4697,7506,0,974,"09/07/12 00:00:00",3.0600000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4698,8004,0,843,"11/19/12 00:00:00",1.1010000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4699,7400,0,936,"09/08/12 00:00:00",3.5730000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4700,6929,0,936,"09/08/12 00:00:00",1.1440000000000000e+01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4701,7195,0,972,"09/10/12 00:00:00",3.8479999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4702,6902,0,917,"09/06/12 00:00:00",7.6500000000000004e+00,"ΦΟΥΝΤΟΥΚΟΨΥΧΑ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4703,6967,0,952,"09/10/12 00:00:00",2.2500000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4704,7771,0,952,"09/10/12 00:00:00",3.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4705,7726,0,843,"09/10/12 00:00:00",1.5580000000000000e+01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4706,7571,1,843,"09/10/12 00:00:00",1.0060000000000000e+01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4707,6799,0,843,"09/10/12 00:00:00",5.6999999999999995e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4708,7600,0,843,"09/10/12 00:00:00",5.6999999999999995e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4709,6962,0,895,"09/10/12 00:00:00",1.3500000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4710,6860,0,895,"09/10/12 00:00:00",1.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4711,6863,0,895,"09/11/12 00:00:00",1.7999999999999999e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4712,6856,0,923,"09/11/12 00:00:00",1.7200000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4713,7195,0,,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4714,7590,0,953,"09/29/12 00:00:00",5.0000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4715,6933,0,869,"09/12/12 00:00:00",8.9449999999999996e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4716,6834,0,947,"09/18/12 00:00:00",4.4000000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4717,7261,0,934,"09/13/12 00:00:00",4.0300000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4718,7278,0,934,"09/13/12 00:00:00",5.3499999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4719,6934,0,936,"09/13/12 00:00:00",1.5700000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4720,6941,0,923,"09/20/12 00:00:00",3.9500000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4721,6862,0,923,"09/13/12 00:00:00",1.9800000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4722,7231,0,923,"09/13/12 00:00:00",2.5000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4723,6920,0,979,"09/01/12 00:00:00",2.9199999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4724,6920,0,,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4725,6906,1,878,"06/14/12 00:00:00",1.5800000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4726,7588,0,975,"09/14/12 00:00:00",2.0800000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4727,7506,0,974,"09/14/12 00:00:00",3.0600000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4728,7411,0,974,"09/14/12 00:00:00",2.9700000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4729,6832,0,974,"06/14/12 00:00:00",6.9000000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4730,7497,0,974,"09/14/12 00:00:00",3.3300000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4731,7223,0,974,"09/14/12 00:00:00",2.8980000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4732,7549,0,974,"09/14/12 00:00:00",5.3650000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4733,6819,0,972,"09/14/12 00:00:00",9.4999999999999996e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4734,6910,0,972,"09/14/12 00:00:00",2.5459999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4735,6817,0,972,"09/14/12 00:00:00",1.0930000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4736,6938,0,972,"09/14/12 00:00:00",4.7220000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4737,6938,0,,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4738,6925,0,972,"09/14/12 00:00:00",3.3630000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4739,6926,0,972,"09/14/12 00:00:00",2.6690000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4740,7332,0,972,"09/14/12 00:00:00",2.4980000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4741,6964,0,972,"09/14/12 00:00:00",2.8220000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4742,7606,1,947,"09/12/12 00:00:00",4.2300000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4743,6813,0,839,"09/18/12 00:00:00",7.8600000000000003e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4744,6815,0,839,"09/25/12 00:00:00",7.7600000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4745,6802,0,839,"09/18/12 00:00:00",6.3100000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4746,7272,0,839,"09/18/12 00:00:00",7.6100000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4747,6808,0,839,"09/18/12 00:00:00",6.9099999999999995e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4748,6904,0,977,"09/19/12 00:00:00",7.1719999999999997e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4749,6818,0,977,"09/19/12 00:00:00",1.9960000000000000e+00,"ΚΑΣΤΑΝΗ",,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4750,6842,0,842,"09/19/12 00:00:00",1.2940000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4751,6828,0,842,"09/19/12 00:00:00",3.7999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4752,6921,0,842,,0.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4753,7279,0,842,"09/19/12 00:00:00",4.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4754,6966,0,966,"09/20/12 00:00:00",2.4220000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4755,7409,0,929,"09/21/12 00:00:00",5.0000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4756,7546,0,929,"09/21/12 00:00:00",5.9999999999999998e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4757,6954,0,972,"09/21/12 00:00:00",4.0279999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4758,7332,0,972,"09/21/12 00:00:00",2.4900000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4759,6937,0,949,"09/20/12 00:00:00",2.8630000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4760,7506,0,974,"09/21/12 00:00:00",3.0600000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4761,7549,0,974,"09/28/12 00:00:00",5.3650000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4762,7497,0,974,"09/21/12 00:00:00",3.3300000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4763,7635,0,878,"09/24/12 00:00:00",3.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4764,6833,0,973,"09/25/12 00:00:00",1.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4765,7887,0,878,"09/25/12 00:00:00",7.2999999999999998e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4766,7205,0,839,"09/25/12 00:00:00",7.1099999999999997e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4767,6808,0,839,"09/25/12 00:00:00",6.9099999999999995e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4768,7272,0,839,"09/25/12 00:00:00",7.6100000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4769,6813,0,839,"09/25/12 00:00:00",7.8600000000000003e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4770,7279,0,842,"09/26/12 00:00:00",4.0999999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4771,6900,0,842,"09/26/12 00:00:00",1.9299999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4772,6842,0,842,"09/26/12 00:00:00",1.2900000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4773,6916,0,842,"09/26/12 00:00:00",1.4500000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4774,6906,0,898,"09/27/12 00:00:00",1.9159999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4775,6861,0,898,"09/27/12 00:00:00",1.6559999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4776,7796,0,959,"09/27/12 00:00:00",5.9000000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4777,6933,0,869,"10/01/12 00:00:00",8.9449999999999996e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4778,6899,0,845,"10/02/12 00:00:00",1.2000000000000000e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4779,6871,0,878,"10/01/12 00:00:00",1.4600000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4780,6877,0,878,"10/01/12 00:00:00",2.9500000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4781,6799,0,843,"10/15/12 00:00:00",5.6999999999999995e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4782,7600,0,843,"10/15/12 00:00:00",5.6999999999999995e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4783,6935,0,897,,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4784,6851,0,923,"10/01/12 00:00:00",4.7000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4785,7974,0,949,"09/27/12 00:00:00",3.9899999999999999e+01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4786,6853,0,949,"09/27/12 00:00:00",5.5599999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4787,7874,0,963,"10/02/12 00:00:00",2.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4788,7866,0,963,"10/02/12 00:00:00",4.7000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4789,6833,0,973,"10/02/12 00:00:00",1.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4790,6798,0,839,"10/02/12 00:00:00",5.4000000000000004e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4791,6813,0,839,"10/06/12 00:00:00",7.8600000000000003e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4792,6802,0,839,"10/02/12 00:00:00",6.3100000000000001e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4793,6815,0,839,"10/02/12 00:00:00",7.7600000000000002e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4794,7205,0,839,"10/02/12 00:00:00",7.1099999999999997e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4795,6808,0,839,"10/06/12 00:00:00",6.9099999999999995e-01,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4796,6870,0,895,"10/03/12 00:00:00",2.0000000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4797,6962,0,895,"10/03/12 00:00:00",1.3500000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4798,7572,0,977,"10/03/12 00:00:00",3.3599999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4799,6959,0,977,"10/03/12 00:00:00",2.5400000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4800,6952,0,977,"10/03/12 00:00:00",3.8399999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4801,6830,0,842,"10/03/12 00:00:00",3.7000000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4802,7580,0,842,"10/03/12 00:00:00",4.4000000000000004e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4803,6916,0,842,"10/03/12 00:00:00",1.4500000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4804,7279,0,842,"10/03/12 00:00:00",4.0999999999999996e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4805,6918,0,842,"10/03/12 00:00:00",1.5500000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4806,6848,0,854,"10/04/12 00:00:00",2.3999999999999999e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4807,6849,0,854,"10/04/12 00:00:00",1.7500000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4808,7723,0,923,"10/04/12 00:00:00",3.9500000000000002e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4809,6914,0,923,"10/04/12 00:00:00",2.3300000000000001e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
4810,6817,0,972,"10/12/12 00:00:00",1.0930000000000000e+00,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,
