IDA_FASHMaterials,IDA_FASH,IDSort,Sxolia,IDA_FASHQuantity,IDA_FASHLoose,IDA_FASHRecipe,IDA_FASHDelete
12916,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12917,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12918,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12919,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12920,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12921,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12922,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12923,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12924,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12925,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12926,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12927,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12928,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12929,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12930,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12931,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12932,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12933,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12934,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12935,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12936,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12937,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12938,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12939,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12940,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12941,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12942,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12943,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12944,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12945,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12946,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12947,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12948,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12949,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12950,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12951,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12952,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12953,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12954,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12955,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12956,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12957,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12958,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12959,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12960,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12961,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12962,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12963,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12964,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12965,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12966,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12967,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12968,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12969,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12970,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12971,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12972,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12973,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12974,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12975,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12976,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12977,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12978,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12979,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12980,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12981,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12982,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12983,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12984,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12985,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12986,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12987,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12988,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12989,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12990,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12991,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12992,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12993,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12994,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12995,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12996,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12997,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12998,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
12999,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13000,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13001,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13002,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13003,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13004,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13005,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13006,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13007,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13008,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13009,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13010,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13011,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13012,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13013,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13014,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13015,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13016,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13017,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13018,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13019,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13020,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13021,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13022,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13023,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13024,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13025,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13026,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13027,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13028,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13029,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13030,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13031,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13032,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13033,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13034,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13035,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13036,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13037,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13038,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13039,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13040,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13041,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13042,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13043,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13044,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13045,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13046,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13047,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13048,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13049,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13050,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13051,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13052,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13053,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13054,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13055,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13056,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13057,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13058,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13059,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13060,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13061,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13062,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13063,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13064,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13065,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13066,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13067,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13068,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13069,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13070,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13071,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13072,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13073,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13074,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13075,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13076,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13077,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13078,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13079,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13080,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13081,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13082,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13083,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13084,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13085,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13086,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13087,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13088,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13089,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13090,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13091,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13092,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13093,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13094,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13095,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13096,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13097,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13098,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13099,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13100,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13101,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13102,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13103,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13104,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13105,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13106,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13107,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13108,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13109,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13110,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13111,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13112,7649,7649,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13113,7650,7650,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13114,7651,7651,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13115,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13116,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13117,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13118,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13119,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13120,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13121,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13122,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13123,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13124,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13125,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13126,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13127,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13128,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13129,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13130,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13131,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13132,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13133,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13134,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13135,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13136,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13137,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13138,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13139,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13140,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13141,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13142,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13143,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13144,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13145,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13146,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13147,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13148,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13149,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13150,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13151,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13152,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13153,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13154,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13155,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13156,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13157,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13158,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13159,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13160,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13161,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13162,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13163,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13164,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13165,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13166,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13167,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13168,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13169,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13170,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13171,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13172,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13173,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13174,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13175,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13176,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13177,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13178,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13179,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13180,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13181,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13182,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13183,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13184,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13185,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13186,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13187,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13188,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13189,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13190,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13191,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13192,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13193,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13194,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13195,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13196,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13197,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13198,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13199,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13200,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13201,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13202,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13203,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13204,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13205,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13206,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13207,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13208,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13209,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13210,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13211,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13212,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13213,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13214,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13215,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13216,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13217,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13218,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13219,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13220,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13221,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13222,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13223,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13224,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13225,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13226,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13227,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13228,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13229,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13230,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13231,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13232,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13233,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13234,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13235,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13236,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13237,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13238,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13239,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13240,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13241,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13242,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13243,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13244,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13245,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13246,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13247,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13248,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13249,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13250,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13251,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13252,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13253,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13254,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13255,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13256,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13257,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13258,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13259,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13260,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13261,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13262,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13263,7625,7625,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13264,7626,7626,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13265,7641,7641,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13266,7642,7642,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13267,7507,7507,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13268,7573,7573,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13269,7591,7591,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13270,7592,7592,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13271,7614,7614,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13272,7615,7615,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13273,7616,7616,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13274,7617,7617,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13275,7618,7618,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13276,7619,7619,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13277,7620,7620,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13278,7621,7621,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13279,7622,7622,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13280,7623,7623,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
13281,7624,7624,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
