IDC_FASH,IDSort,IDC_FASHSxolia,IDC_FASHQuantity,IDC_FASHLoose,IDC_FASHRecipe,IDC_FASHDelete
7025,6805,,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7025,6806,,7.0000000000000000e+01,0.0000000000000000e+00,0,0
7025,6863,,1.8000000000000000e+00,0.0000000000000000e+00,0,0
7025,6867,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7025,6871,"καλοκαίρι 1,35      1,8",8.0000000000000004e-01,0.0000000000000000e+00,0,0
7025,6877,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7025,6885,,2.9999999999999999e-01,0.0000000000000000e+00,0,0
7025,6921,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7025,6986,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7025,7195,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7026,6750,,6.4290000000000006e+01,0.0000000000000000e+00,0,0
7026,6797,,4.5000000000000000e+01,0.0000000000000000e+00,0,0
7026,6806,,4.5000000000000000e+01,0.0000000000000000e+00,0,0
7026,6808,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7026,6814,"αν δεν μπει υγρο προζ",1.0000000000000000e+00,0.0000000000000000e+00,0,0
7026,6816,,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7026,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7026,6868,,5.9999999999999998e-02,0.0000000000000000e+00,0,0
7026,6871,"καλοκαίρι 900 γρμ.",1.8500000000000001e+00,0.0000000000000000e+00,0,0
7026,6877,,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7026,6882,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
7026,6921,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7026,6986,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7027,6750,,6.4290000000000006e+01,0.0000000000000000e+00,0,0
7027,6797,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7027,6806,,3.5710000000000001e+01,0.0000000000000000e+00,0,0
7027,6808,,1.4279999999999999e+01,0.0000000000000000e+00,0,0
7027,6809,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7027,6863,,1.4099999999999999e+00,0.0000000000000000e+00,0,0
7027,6871,"καλοκαίρι 900 γρμ.",1.8500000000000001e+00,0.0000000000000000e+00,0,0
7027,6877,,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7027,6882,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7027,6885,,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7027,6918,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7027,6920,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7027,6959,"καλοκαίρι",2.6000000000000001e-01,0.0000000000000000e+00,0,0
7027,6983,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7028,6750,,6.0000000000000000e+01,0.0000000000000000e+00,0,0
7028,6799,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7028,6802,,3.4500000000000000e+01,0.0000000000000000e+00,0,0
7028,6805,,3.0000000000000000e+01,0.0000000000000000e+00,0,0
7028,6812,,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7028,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7028,6867,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7028,6869,"περίπου,δοκιμή",5.0000000000000000e-01,0.0000000000000000e+00,0,0
7028,6870,"δοκιμή",1.0000000000000000e+00,0.0000000000000000e+00,0,0
7028,6871,"2",1.0000000000000000e+00,0.0000000000000000e+00,0,0
7028,6921,"δοκιμη",5.0000000000000000e+00,0.0000000000000000e+00,0,0
7028,7195,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7028,7864,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7029,6750,,6.3000000000000000e+01,0.0000000000000000e+00,0,0
7029,6805,,3.5000000000000000e+01,0.0000000000000000e+00,0,0
7029,6806,,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7029,6812,,4.0000000000000000e+01,0.0000000000000000e+00,0,0
7029,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7029,6871,,1.7100000000000000e+00,0.0000000000000000e+00,0,0
7029,6882,,1.8400000000000001e+00,0.0000000000000000e+00,0,0
7029,6913,,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7029,6986,"LV 1",1.5000000000000000e+01,0.0000000000000000e+00,0,0
7029,7265,,5.9999999999999998e-01,0.0000000000000000e+00,0,0
7030,6750,,6.3000000000000000e+01,0.0000000000000000e+00,0,0
7030,6797,,1.5000000000000000e+01,0.0000000000000000e+00,0,0
7030,6805,,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7030,6806,,2.7500000000000000e+01,0.0000000000000000e+00,0,0
7030,6808,,1.0000000000000000e-04,0.0000000000000000e+00,0,0
7030,6812,,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7030,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7030,6871,"1,8",8.0000000000000004e-01,0.0000000000000000e+00,0,0
7030,6877,,1.0000000000000000e-04,0.0000000000000000e+00,0,0
7030,6986,"LV1",1.5000000000000000e+01,0.0000000000000000e+00,0,0
7030,7195,"0",1.0000000000000000e+00,0.0000000000000000e+00,0,0
7030,7520,"0",1.0000000000000000e+00,0.0000000000000000e+00,0,0
7031,6750,,6.9000000000000000e+01,0.0000000000000000e+00,0,0
7031,6799,,4.0000000000000000e+01,0.0000000000000000e+00,0,0
7031,6805,,4.0000000000000000e+01,0.0000000000000000e+00,0,0
7031,6806,,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7031,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7031,6871,"2,3",6.9999999999999996e-01,0.0000000000000000e+00,0,0
7031,6921,,1.0000000000000000e-03,0.0000000000000000e+00,0,0
7031,6949,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7031,6952,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7031,6959,"*",1.2000000000000000e+00,0.0000000000000000e+00,0,0
7031,7195,,8.0000000000000004e-01,0.0000000000000000e+00,0,0
7032,6750,,6.2000000000000000e+01,0.0000000000000000e+00,0,0
7032,6797,,4.0000000000000000e+01,0.0000000000000000e+00,0,0
7032,6805,,3.0000000000000000e+01,0.0000000000000000e+00,0,0
7032,6806,,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7032,6808,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7032,6814,"η υγρό προζύμι",1.0000000000000000e+00,0.0000000000000000e+00,0,0
7032,6816,"1,5                            2",1.5000000000000000e+00,0.0000000000000000e+00,0,0
7032,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7032,6871,"0,6                  1,5",5.9999999999999998e-01,0.0000000000000000e+00,0,0
7032,6921,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7032,6986,"η Vollsauer",1.0000000000000000e+01,0.0000000000000000e+00,0,0
7032,7195,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7032,7520,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7033,6750,,6.1700000000000003e+01,0.0000000000000000e+00,0,0
7033,6805,,3.5000000000000000e+01,0.0000000000000000e+00,0,0
7033,6806,,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7033,6812,,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7033,6816,,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7033,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7033,6868,,1.0000000000000000e-03,0.0000000000000000e+00,0,0
7033,6871,".",2.9999999999999999e-01,0.0000000000000000e+00,0,0
7033,6877,,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7033,6986,,3.0000000000000000e+01,0.0000000000000000e+00,0,0
7034,6750,"ΑΝΑΛΟΓΑ",7.8000000000000000e+01,0.0000000000000000e+00,0,0
7034,6797,,3.0000000000000000e+01,0.0000000000000000e+00,0,0
7034,6805,,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7034,6806,,4.0000000000000000e+01,0.0000000000000000e+00,0,0
7034,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7034,6867,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7034,6868,,1.0000000000000000e-04,0.0000000000000000e+00,0,0
7034,6871,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7034,6921,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7034,6986,,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7035,6750,,5.4000000000000000e+01,0.0000000000000000e+00,0,0
7035,6805,,6.5000000000000000e+01,0.0000000000000000e+00,0,0
7035,6806,,3.0000000000000000e+01,0.0000000000000000e+00,0,0
7035,6816,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7035,6863,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7035,6871,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7035,6986,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7035,7222,,4.7999999999999998e+00,0.0000000000000000e+00,0,0
7035,7279,,7.2000000000000002e+00,0.0000000000000000e+00,0,0
7036,6750,,6.8000000000000000e+01,0.0000000000000000e+00,0,0
7036,6809,"LV1",3.0000000000000000e+01,0.0000000000000000e+00,0,0
7036,6812,,9.0000000000000000e+01,0.0000000000000000e+00,0,0
7036,6822,"αυτό όχι",2.0000000000000000e+00,0.0000000000000000e+00,0,0
7036,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7036,6869,,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7036,6870,,0.0000000000000000e+00,0.0000000000000000e+00,0,0
7036,6871,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7036,6877,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7036,6921,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7036,7365,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7037,6750,,5.6299999999999997e+01,0.0000000000000000e+00,0,0
7037,6800,,7.6299999999999997e+01,0.0000000000000000e+00,0,0
7037,6805,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7037,6863,,1.8300000000000001e+00,0.0000000000000000e+00,0,0
7037,6869,,5.0000000000000003e-02,0.0000000000000000e+00,0,0
7037,6871,"1,8",1.0000000000000000e+00,0.0000000000000000e+00,0,0
7037,6882,,1.9199999999999999e+00,0.0000000000000000e+00,0,0
7037,6921,,1.9600000000000000e+00,0.0000000000000000e+00,0,0
7037,6986,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7037,7195,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7037,7365,,1.3699999999999999e+01,0.0000000000000000e+00,0,0
7038,6834,,1.6000000000000000e-02,0.0000000000000000e+00,0,0
7038,6843,,1.4000000000000000e-02,0.0000000000000000e+00,0,0
7038,6845,,7.0000000000000001e-03,0.0000000000000000e+00,0,0
7038,7544,,2.8000000000000001e-02,0.0000000000000000e+00,0,0
7038,7644,,4.0000000000000001e-02,0.0000000000000000e+00,0,0
7039,6750,"55",5.5500000000000000e+01,0.0000000000000000e+00,0,0
7039,6805,,5.3500000000000000e+01,0.0000000000000000e+00,0,0
7039,6870,"1",1.0000000000000000e-04,0.0000000000000000e+00,0,0
7039,6871,"1,8          0,5",8.4999999999999998e-01,0.0000000000000000e+00,0,0
7039,6921,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
7039,6951,,4.0000000000000000e+01,0.0000000000000000e+00,0,0
7039,7195,"2",1.0000000000000000e+00,0.0000000000000000e+00,0,0
7039,7520,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7039,7864,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7040,6750,,6.2000000000000000e+01,0.0000000000000000e+00,0,0
7040,6805,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7040,6806,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7040,6863,,1.8000000000000000e+00,0.0000000000000000e+00,0,0
7040,6871,"καλοκαίρι 1,35",1.8000000000000000e+00,0.0000000000000000e+00,0,0
7040,6877,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7040,6882,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7040,6885,,2.9999999999999999e-01,0.0000000000000000e+00,0,0
7040,6921,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7040,7864,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7041,6750,,6.0000000000000000e+01,0.0000000000000000e+00,0,0
7041,6797,,1.5000000000000000e+01,0.0000000000000000e+00,0,0
7041,6798,,5.5000000000000000e+01,0.0000000000000000e+00,0,0
7041,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7041,6871,"μπορεί να χρειαστεί λιγώτερο",4.0000000000000002e-01,0.0000000000000000e+00,0,0
7041,6986,"ΠΟΥΛΙΣ 2 ΩΡΩΝ",6.0000000000000000e+01,0.0000000000000000e+00,0,0
7042,6750,,6.6000000000000000e+01,0.0000000000000000e+00,0,0
7042,6871,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7042,6920,,6.0000000000000000e+00,0.0000000000000000e+00,0,0
7042,7911,"0,3",1.0000000000000000e-04,0.0000000000000000e+00,0,0
7042,7981,,1.0000000000000000e+02,0.0000000000000000e+00,0,0
7043,6750,,5.8000000000000000e+01,0.0000000000000000e+00,0,0
7043,6805,,3.9000000000000000e+01,0.0000000000000000e+00,0,0
7043,6814,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7043,6815,,6.1000000000000000e+01,0.0000000000000000e+00,0,0
7043,6816,,3.5000000000000000e+00,0.0000000000000000e+00,0,0
7043,6863,,1.8100000000000001e+00,0.0000000000000000e+00,0,0
7043,6871,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7043,6873,"ΠΑΣΤΑ",1.1499999999999999e+00,0.0000000000000000e+00,0,0
7043,6877,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7043,6886,"χειμώνα 0,2%",2.0000000000000001e-01,0.0000000000000000e+00,0,0
7043,6913,,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7044,6750,,6.0000000000000000e+01,0.0000000000000000e+00,0,0
7044,6802,,3.0000000000000000e+01,0.0000000000000000e+00,0,0
7044,6814,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7044,6815,,7.0000000000000000e+01,0.0000000000000000e+00,0,0
7044,6816,,3.5000000000000000e+00,0.0000000000000000e+00,0,0
7044,6863,,1.7800000000000000e+00,0.0000000000000000e+00,0,0
7044,6867,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7044,6868,,7.0000000000000007e-02,0.0000000000000000e+00,0,0
7044,6869,,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7044,6871,,2.5000000000000000e+00,0.0000000000000000e+00,0,0
7044,6873,"πάστα",1.1299999999999999e+00,0.0000000000000000e+00,0,0
7044,6877,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7044,6886,"χειμώνα 0,2%",2.0000000000000001e-01,0.0000000000000000e+00,0,0
7044,6913,,7.0000000000000000e+00,0.0000000000000000e+00,0,0
7045,6750,,7.0000000000000000e+01,0.0000000000000000e+00,0,0
7045,6806,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7045,6863,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7045,6870,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7045,6871,,2.2999999999999998e+00,0.0000000000000000e+00,0,0
7045,6906,,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7045,6963,,4.5000000000000000e+01,0.0000000000000000e+00,0,0
7045,6986,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7046,6750,"6,500+0,300",6.7999999999999998e+00,0.0000000000000000e+00,0,0
7046,6805,,7.9000000000000004e+00,0.0000000000000000e+00,0,0
7046,6871,,2.0200000000000001e-01,0.0000000000000000e+00,0,0
7046,6877,,1.9800000000000000e+00,0.0000000000000000e+00,0,0
7046,6920,,2.6500000000000001e-01,0.0000000000000000e+00,0,0
7046,7375,,8.0000000000000002e-03,0.0000000000000000e+00,0,0
7047,6750,,1.6000000000000000e+01,0.0000000000000000e+00,0,0
7047,6803,,6.0000000000000000e+00,0.0000000000000000e+00,0,0
7047,6811,,2.4000000000000000e+01,0.0000000000000000e+00,0,0
7047,6863,,5.9999999999999998e-01,0.0000000000000000e+00,0,0
7047,6866,,4.4999999999999998e-02,0.0000000000000000e+00,0,0
7047,6871,,3.2000000000000001e-01,0.0000000000000000e+00,0,0
7047,6877,,1.4999999999999999e-01,0.0000000000000000e+00,0,0
7047,6913,,9.0000000000000002e-01,0.0000000000000000e+00,0,0
7047,6959,,1.7999999999999999e-01,0.0000000000000000e+00,0,0
7048,6750,,6.8000000000000000e+01,0.0000000000000000e+00,0,0
7048,6798,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7048,6802,,4.0000000000000000e+01,0.0000000000000000e+00,0,0
7048,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7048,6869,,3.4999999999999998e-01,0.0000000000000000e+00,0,0
7048,6870,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7048,6871,,1.2000000000000000e+00,0.0000000000000000e+00,0,0
7048,6882,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
7048,7864,,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7049,6750,,2.7200000000000002e+00,0.0000000000000000e+00,0,0
7049,6805,,3.6499999999999999e+00,0.0000000000000000e+00,0,0
7049,6866,,7.0000000000000001e-03,0.0000000000000000e+00,0,0
7049,6871,,1.4999999999999999e-01,0.0000000000000000e+00,0,0
7049,6878,,1.2000000000000000e-01,0.0000000000000000e+00,0,0
7049,6948,,8.4999999999999998e-01,0.0000000000000000e+00,0,0
7049,6949,,4.0000000000000001e-02,0.0000000000000000e+00,0,0
7049,6982,,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7050,6750,"62",6.6000000000000000e+01,0.0000000000000000e+00,0,0
7050,6797,,4.7500000000000000e+01,0.0000000000000000e+00,0,0
7050,6805,,4.7500000000000000e+01,0.0000000000000000e+00,0,0
7050,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7050,6871,"1,5----1",1.3000000000000000e+00,0.0000000000000000e+00,0,0
7050,6877,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7050,6920,,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7050,6986,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7050,7383,,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7050,7887,,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7051,6750,,7.5000000000000000e+01,0.0000000000000000e+00,0,0
7051,6799,,7.0000000000000000e+01,0.0000000000000000e+00,0,0
7051,6805,,3.0000000000000000e+01,0.0000000000000000e+00,0,0
7051,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7051,6871,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7051,6943,,0.0000000000000000e+00,0.0000000000000000e+00,0,0
7051,6949,"1",1.2000000000000000e+00,0.0000000000000000e+00,0,0
7051,6952,"1",1.5000000000000000e+00,0.0000000000000000e+00,0,0
7051,6959,"1,4",1.5000000000000000e+00,0.0000000000000000e+00,0,0
7051,7864,,0.0000000000000000e+00,0.0000000000000000e+00,0,0
7052,6750,,4.7000000000000000e+01,0.0000000000000000e+00,0,0
7052,6797,,3.5000000000000000e+01,0.0000000000000000e+00,0,0
7052,6811,,3.5000000000000000e+01,0.0000000000000000e+00,0,0
7052,6863,,9.1000000000000003e-01,0.0000000000000000e+00,0,0
7052,6868,,2.0000000000000000e-02,0.0000000000000000e+00,0,0
7052,6871,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7052,6877,,3.4999999999999998e-01,0.0000000000000000e+00,0,0
7052,6882,,6.9999999999999996e-01,0.0000000000000000e+00,0,0
7052,6885,,3.4999999999999998e-01,0.0000000000000000e+00,0,0
7052,6921,,6.9999999999999996e-01,0.0000000000000000e+00,0,0
7052,6983,,7.0000000000000000e+00,0.0000000000000000e+00,0,0
7053,6750,,4.7000000000000000e+01,0.0000000000000000e+00,0,0
7071,6893,"0,9        0,710",5.9999999999999998e-01,0.0000000000000000e+00,0,0
7071,6894,"0,17",1.3000000000000000e-01,0.0000000000000000e+00,0,0
7071,6899,"21",1.3930000000000000e+01,0.0000000000000000e+00,0,0
7071,6913,,7.3600000000000003e+00,0.0000000000000000e+00,0,0
7071,6915,,1.6399999999999999e+00,0.0000000000000000e+00,0,0
7071,6919,"21,7",9.1099999999999994e+00,0.0000000000000000e+00,0,0
7071,7513,,4.0000000000000000e+01,0.0000000000000000e+00,0,0
7072,6872,"επάνω",8.0000000000000004e-01,0.0000000000000000e+00,0,0
7072,7775,"στην μέση",1.0000000000000000e+00,0.0000000000000000e+00,0,0
7072,7801,"κάτω",6.9999999999999996e-01,0.0000000000000000e+00,0,0
7073,6872,"επάνω",1.0000000000000000e+00,0.0000000000000000e+00,0,0
7073,6902,"στην μέση",8.0000000000000004e-01,0.0000000000000000e+00,0,0
7073,7801,"κάτω",9.0000000000000002e-01,0.0000000000000000e+00,0,0
7075,6831,,5.6000000000000001e-02,0.0000000000000000e+00,0,0
7075,6843,,8.0000000000000002e-03,0.0000000000000000e+00,0,0
7075,6845,,4.0000000000000001e-02,0.0000000000000000e+00,0,0
7075,6967,,1.4999999999999999e-02,0.0000000000000000e+00,0,0
7075,7005,,7.4999999999999997e-02,0.0000000000000000e+00,0,0
7075,7506,,4.0000000000000001e-02,0.0000000000000000e+00,0,0
7076,6830,,8.0000000000000002e-03,0.0000000000000000e+00,0,0
7076,6843,,2.0000000000000000e-03,0.0000000000000000e+00,0,0
7076,6967,,3.0000000000000001e-03,0.0000000000000000e+00,0,0
7076,7223,,1.4000000000000000e-02,0.0000000000000000e+00,0,0
7076,7279,,6.2500000000000003e-03,0.0000000000000000e+00,0,0
7076,7464,,2.5000000000000001e-02,0.0000000000000000e+00,0,0
7077,6830,,2.5000000000000001e-02,0.0000000000000000e+00,0,0
7077,6843,,8.9999999999999993e-03,0.0000000000000000e+00,0,0
7077,6967,,1.4999999999999999e-02,0.0000000000000000e+00,0,0
7077,7224,,4.8000000000000001e-02,0.0000000000000000e+00,0,0
7077,7279,,2.0000000000000000e-02,0.0000000000000000e+00,0,0
7077,7464,,7.4999999999999997e-02,0.0000000000000000e+00,0,0
7078,6750,,6.5000000000000000e+01,0.0000000000000000e+00,0,0
7078,6805,,1.0000000000000000e+02,0.0000000000000000e+00,0,0
7078,6816,,1.6100000000000001e+00,0.0000000000000000e+00,0,0
7078,6848,,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7078,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7078,6871,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7078,6877,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7078,6959,,5.9999999999999998e-01,0.0000000000000000e+00,0,0
7078,6986,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7079,6750,,6.5000000000000000e+01,0.0000000000000000e+00,0,0
7079,6805,,1.0000000000000000e+02,0.0000000000000000e+00,0,0
7079,6816,,1.6100000000000001e+00,0.0000000000000000e+00,0,0
7079,6846,,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7079,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7079,6871,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7079,6880,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7079,6959,,5.9999999999999998e-01,0.0000000000000000e+00,0,0
7079,6986,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7080,6750,,5.9149999999999999e+01,0.0000000000000000e+00,0,0
7080,6805,,1.0000000000000000e+02,0.0000000000000000e+00,0,0
7080,6816,,1.6599999999999999e+00,0.0000000000000000e+00,0,0
7080,6834,"25%  επι της  ζύμης",4.6000000000000000e+01,0.0000000000000000e+00,0,0
7080,6863,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7080,6871,"καλοκαίρι 1,75",2.2000000000000002e+00,0.0000000000000000e+00,0,0
7080,6877,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7080,6921,"META TO ZYMΩΜΑ",8.0000000000000000e+00,0.0000000000000000e+00,0,0
7080,6986,,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7081,6750,,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7081,6805,,1.0000000000000000e+02,0.0000000000000000e+00,0,0
7081,6863,,1.7000000000000000e+00,0.0000000000000000e+00,0,0
7081,6871,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
7081,6880,,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7081,7260,,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7082,6984,,1.2000000000000000e-01,0.0000000000000000e+00,0,0
7082,7397,,2.9999999999999999e-02,0.0000000000000000e+00,0,0
7083,6935,,2.9999999999999999e-02,0.0000000000000000e+00,0,0
7083,8093,,1.0000000000000001e-01,0.0000000000000000e+00,0,0
7084,6817,,2.3000000000000001e-01,0.0000000000000000e+00,0,0
7084,6999,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7085,6797,,1.7000000000000000e+00,0.0000000000000000e+00,0,0
7085,6816,,6.9999999999999996e-01,0.0000000000000000e+00,0,0
7085,6862,,2.0000000000000000e-02,0.0000000000000000e+00,0,0
7085,6891,"1 κουταλάκι",4.0000000000000001e-03,0.0000000000000000e+00,0,0
7085,6905,"Τριμενο",5.9999999999999998e-01,0.0000000000000000e+00,0,0
7085,6913,,1.1499999999999999e+00,0.0000000000000000e+00,0,0
7085,6921,,1.4999999999999999e-01,0.0000000000000000e+00,0,0
7085,7221,,7.5000000000000000e-01,0.0000000000000000e+00,0,0
7086,6854,,1.0000000000000001e-01,0.0000000000000000e+00,0,0
7086,6934,"0",6.8000000000000005e-01,0.0000000000000000e+00,0,0
7086,6988,,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7086,7221,,5.0000000000000003e-02,0.0000000000000000e+00,0,0
7087,6797,,4.5000000000000000e+00,0.0000000000000000e+00,0,0
7087,6817,,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7087,6856,,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7087,6857,,2.9999999999999999e-01,0.0000000000000000e+00,0,0
7087,6862,,5.9999999999999998e-02,0.0000000000000000e+00,0,0
7087,6903,,5.9999999999999998e-01,0.0000000000000000e+00,0,0
7087,6913,,3.0000000000000000e+00,0.0000000000000000e+00,0,0
7088,6816,,2.7699999999999999e+01,0.0000000000000000e+00,0,0
7088,6828,,3.8999999999999999e+00,0.0000000000000000e+00,0,0
7088,6838,"ΜΠΟΣΚΟΥ",2.7799999999999998e+00,0.0000000000000000e+00,0,0
7088,6857,,6.2199999999999998e+00,0.0000000000000000e+00,0,0
7088,6862,,1.9399999999999999e+00,0.0000000000000000e+00,0,0
7088,6888,"αναλογα το άρωμα της εταιρίας",2.8000000000000003e-01,0.0000000000000000e+00,0,0
7088,6891,,2.8000000000000003e-01,0.0000000000000000e+00,0,0
7088,6899,"ολοκληρα",9.4499999999999993e+00,0.0000000000000000e+00,0,0
7088,6913,,3.0500000000000000e+01,0.0000000000000000e+00,0,0
7088,7279,,3.0500000000000000e+01,0.0000000000000000e+00,0,0
7088,7842,"ΕΓΙΝΕ ΕΛΕΓΧΟΣ",1.0000000000000000e+02,0.0000000000000000e+00,0,0
7089,7227,,1.0000000000000000e-03,0.0000000000000000e+00,0,0
7089,7247,,1.0000000000000000e-03,0.0000000000000000e+00,0,0
7090,6816,,2.7699999999999999e+01,0.0000000000000000e+00,0,0
