IDB_FASH,IDSort,IDB_FASHQuantity,IDB_FASHLoose,IDB_FASHRecipe,IDB_FASHDelete
7547,7547,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7548,7548,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7549,7549,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7553,7553,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7554,7554,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7555,7555,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7556,7556,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7557,7557,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7558,7558,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7567,6750,4.4999999999999998e-02,0.0000000000000000e+00,0,0
7567,7581,7.4999999999999997e-02,0.0000000000000000e+00,0,0
7568,7567,1.2000000000000000e-01,0.0000000000000000e+00,1,0
7568,7578,1.5000000000000000e+00,0.0000000000000000e+00,1,0
7568,7785,9.0000000000000002e-01,0.0000000000000000e+00,1,0
7569,6820,5.5000000000000004e-01,0.0000000000000000e+00,1,0
7569,6991,5.5000000000000004e-01,0.0000000000000000e+00,1,0
7569,7555,1.0000000000000000e-03,0.0000000000000000e+00,1,0
7571,7571,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7572,7572,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7573,7573,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7574,7574,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7575,7575,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7576,7576,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7577,7577,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7578,7578,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7579,7579,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7580,7580,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7581,7581,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7583,7583,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7584,7584,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7585,7585,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7586,7586,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7587,7587,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7588,7588,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7589,7589,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7590,7590,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7591,7591,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7592,7592,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7597,7523,1.6000000000000000e-01,0.0000000000000000e+00,1,0
7597,8073,1.0000000000000000e+00,0.0000000000000000e+00,1,0
7598,7598,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7600,7600,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7601,7601,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7604,6750,5.8000000000000000e+01,0.0000000000000000e+00,0,0
7604,6798,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7604,6802,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7604,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7604,6871,2.5000000000000000e+00,0.0000000000000000e+00,0,0
7604,6877,0.0000000000000000e+00,0.0000000000000000e+00,0,0
7604,6882,1.2000000000000000e+00,0.0000000000000000e+00,0,0
7604,6920,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7604,6921,8.0000000000000000e+00,0.0000000000000000e+00,0,0
7604,7205,3.0000000000000000e+01,0.0000000000000000e+00,0,0
7604,7639,3.4999999999999998e-01,0.0000000000000000e+00,0,0
7605,6750,4.8000000000000000e+01,0.0000000000000000e+00,0,0
7605,6798,7.5000000000000000e+01,0.0000000000000000e+00,0,0
7605,6811,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7605,6816,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7605,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7605,6871,3.0000000000000000e+00,0.0000000000000000e+00,0,0
7605,6880,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7605,6920,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7605,6952,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7605,7606,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7606,7606,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7607,7607,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7610,6750,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7610,6797,1.0000000000000000e+02,0.0000000000000000e+00,0,0
7610,6828,2.5000000000000000e+00,0.0000000000000000e+00,0,0
7610,6862,1.2000000000000000e+00,0.0000000000000000e+00,0,0
7610,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7610,6871,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7610,6899,1.5000000000000000e+01,0.0000000000000000e+00,0,0
7610,6913,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7610,6924,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7612,6750,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7612,6797,1.0000000000000000e+02,0.0000000000000000e+00,0,0
7612,6838,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7612,6862,1.8000000000000000e+00,0.0000000000000000e+00,0,0
7612,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7612,6874,8.0000000000000004e-01,0.0000000000000000e+00,0,0
7612,6913,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7612,6921,2.5000000000000000e+01,0.0000000000000000e+00,0,0
7613,6750,4.5000000000000000e+00,0.0000000000000000e+00,1,0
7613,6805,1.0000000000000001e-01,0.0000000000000000e+00,1,0
7613,6831,4.0000000000000000e+00,0.0000000000000000e+00,1,0
7613,6832,2.0000000000000000e+00,0.0000000000000000e+00,1,0
7613,7631,1.0000000000000001e-01,0.0000000000000000e+00,0,0
7614,7614,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7615,7615,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7616,7616,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7617,7617,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7618,7618,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7619,7619,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7620,7620,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7621,7621,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7622,7622,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7623,7623,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7624,7624,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7625,7625,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7626,7626,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7627,7627,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7628,7628,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7630,6798,1.0000000000000000e+02,0.0000000000000000e+00,0,0
7630,6816,5.3799999999999999e+00,0.0000000000000000e+00,0,0
7630,6863,2.6899999999999999e+00,0.0000000000000000e+00,0,0
7630,6871,3.2300000000000000e+00,0.0000000000000000e+00,0,0
7630,6899,8.0600000000000005e+00,0.0000000000000000e+00,0,0
7630,6921,1.3440000000000000e+01,0.0000000000000000e+00,0,0
7630,7776,1.3440000000000000e+01,0.0000000000000000e+00,0,0
7630,7887,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7630,8073,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7631,7631,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7633,6750,4.6670000000000002e+01,0.0000000000000000e+00,0,0
7633,6803,3.3329999999999998e+01,0.0000000000000000e+00,0,0
7633,6863,1.6699999999999999e+00,0.0000000000000000e+00,0,0
7633,6920,1.6699999999999999e+00,0.0000000000000000e+00,0,0
7633,7206,6.6670000000000002e+01,0.0000000000000000e+00,0,0
7633,7279,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7634,6750,5.5000000000000000e+01,0.0000000000000000e+00,0,0
7634,6798,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7634,6811,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7634,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7634,6885,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7634,6920,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7635,7635,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7636,7636,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7637,7637,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7638,7638,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7639,7639,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7641,7641,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7642,7642,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7644,7644,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7647,6750,6.2000000000000000e+01,0.0000000000000000e+00,0,0
7647,6797,1.0000000000000000e+02,0.0000000000000000e+00,0,0
7647,6816,2.5000000000000000e+00,0.0000000000000000e+00,0,0
7647,6863,1.3999999999999999e+00,0.0000000000000000e+00,0,0
7647,6868,5.0000000000000003e-02,0.0000000000000000e+00,0,0
7647,6871,1.8000000000000000e+00,0.0000000000000000e+00,0,0
7647,6882,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7647,6885,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7647,6921,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7647,6959,2.5000000000000000e-01,0.0000000000000000e+00,0,0
7647,7265,3.3500000000000002e-01,0.0000000000000000e+00,0,0
7648,6750,6.3500000000000000e+01,0.0000000000000000e+00,0,0
7648,6798,4.0000000000000000e+01,0.0000000000000000e+00,0,0
7648,6799,1.0000000000000000e+01,0.0000000000000000e+00,0,0
7648,6802,3.0000000000000000e+01,0.0000000000000000e+00,0,0
7648,6813,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7648,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7648,6869,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7648,6870,1.1299999999999999e+00,0.0000000000000000e+00,0,0
7648,6871,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7648,6879,9.3999999999999995e-01,0.0000000000000000e+00,0,0
7648,6882,1.1299999999999999e+00,0.0000000000000000e+00,0,0
7648,6913,4.6799999999999997e+00,0.0000000000000000e+00,0,0
7648,6952,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7648,6959,2.6000000000000001e-01,0.0000000000000000e+00,0,0
7648,7265,5.5000000000000004e-01,0.0000000000000000e+00,0,0
7649,7649,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7650,7650,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7651,7651,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7652,7652,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7653,6847,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7653,6858,0.0000000000000000e+00,0.0000000000000000e+00,1,0
7653,6863,5.0000000000000001e-03,0.0000000000000000e+00,0,0
7653,6896,3.0000000000000001e-03,0.0000000000000000e+00,0,0
7653,6899,5.0000000000000003e-02,0.0000000000000000e+00,0,0
7653,7547,6.0000000000000001e-03,0.0000000000000000e+00,0,0
7655,6834,1.4999999999999999e-01,0.0000000000000000e+00,0,0
7655,6863,5.0000000000000001e-03,0.0000000000000000e+00,0,0
7655,6896,3.1000000000000000e-02,0.0000000000000000e+00,0,0
7655,6899,5.0000000000000003e-02,0.0000000000000000e+00,0,0
7655,7668,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7656,6863,5.0000000000000001e-03,0.0000000000000000e+00,1,0
7656,6896,3.1000000000000000e-02,0.0000000000000000e+00,1,0
7656,6899,5.0000000000000003e-02,0.0000000000000000e+00,1,0
7656,7574,1.4999999999999999e-01,0.0000000000000000e+00,1,0
7656,7668,1.0000000000000000e+00,0.0000000000000000e+00,1,0
7659,6834,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7659,6896,3.0000000000000001e-03,0.0000000000000000e+00,0,0
7659,6899,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7659,8073,2.9999999999999999e-02,0.0000000000000000e+00,0,0
7668,7668,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7677,6750,4.1000000000000000e+01,0.0000000000000000e+00,0,0
7677,6798,6.8000000000000000e+01,0.0000000000000000e+00,0,0
7677,6816,1.6799999999999999e+00,0.0000000000000000e+00,0,0
7677,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7677,6871,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7677,6880,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7677,6913,1.7000000000000000e+01,0.0000000000000000e+00,0,0
7677,6951,3.2000000000000000e+01,0.0000000000000000e+00,0,0
7677,8073,1.2600000000000000e+01,0.0000000000000000e+00,0,0
7679,6847,2.0000000000000000e+01,0.0000000000000000e+00,0,0
7679,6863,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7679,6896,5.0000000000000001e-03,0.0000000000000000e+00,0,0
7679,6921,5.5000000000000004e-01,0.0000000000000000e+00,0,0
7679,7546,2.6000000000000001e+00,0.0000000000000000e+00,0,0
7679,7844,6.0000000000000001e-03,0.0000000000000000e+00,0,0
7682,6863,1.2800000000000000e-01,0.0000000000000000e+00,0,0
7682,6896,4.0000000000000001e-03,0.0000000000000000e+00,0,0
7682,7546,8.0000000000000004e-01,0.0000000000000000e+00,0,0
7682,7788,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7682,7878,8.8000000000000000e-01,0.0000000000000000e+00,0,0
7682,8263,8.0000000000000000e+00,0.0000000000000000e+00,0,0
7683,6846,3.4000000000000002e-01,0.0000000000000000e+00,0,0
7683,6896,1.0000000000000000e-03,0.0000000000000000e+00,0,0
7683,7410,3.1000000000000000e-01,0.0000000000000000e+00,0,0
7683,7546,6.3000000000000000e-01,0.0000000000000000e+00,0,0
7683,7796,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7687,7687,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7691,7691,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7698,7698,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7699,7699,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7704,7704,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7708,7708,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7709,6750,5.9999999999999998e-01,0.0000000000000000e+00,0,0
7709,6816,1.1499999999999999e+00,0.0000000000000000e+00,0,0
7709,6819,2.9999999999999999e-01,0.0000000000000000e+00,0,0
7709,6838,2.9999999999999999e-01,0.0000000000000000e+00,0,0
7713,6750,1.3999999999999999e+00,0.0000000000000000e+00,1,0
7713,6828,5.0000000000000003e-02,0.0000000000000000e+00,1,0
7713,6834,1.1000000000000001e+00,0.0000000000000000e+00,1,0
7713,6899,2.9999999999999999e-01,0.0000000000000000e+00,1,0
7713,7574,1.7000000000000000e+00,0.0000000000000000e+00,1,0
7713,7687,4.5000000000000001e-01,0.0000000000000000e+00,1,0
7721,7721,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7723,7723,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7725,7725,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7726,7726,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7727,7727,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7728,7728,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7729,7729,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7730,7730,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7731,7731,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7732,7732,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7733,7733,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7737,7737,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7738,7738,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7747,6798,2.7999999999999998e+00,0.0000000000000000e+00,0,0
7747,6817,1.8999999999999999e+00,0.0000000000000000e+00,0,0
7747,6899,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7747,7279,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7748,6816,1.0000000000000001e-01,0.0000000000000000e+00,0,0
7748,6899,1.4999999999999999e-01,0.0000000000000000e+00,0,0
7748,7606,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7748,7750,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7750,7750,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7755,6935,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7755,7279,1.2000000000000000e+00,0.0000000000000000e+00,0,0
7756,6797,2.5000000000000000e+00,0.0000000000000000e+00,0,0
7756,6817,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7756,6857,1.0000000000000001e-01,0.0000000000000000e+00,0,0
7756,6862,2.5000000000000001e-03,0.0000000000000000e+00,0,0
7756,6891,4.0000000000000001e-03,0.0000000000000000e+00,0,0
7756,6899,5.5000000000000004e-01,0.0000000000000000e+00,0,0
7756,6913,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7769,6816,3.8600000000000001e-01,0.0000000000000000e+00,0,0
7769,6838,1.5400000000000000e-01,0.0000000000000000e+00,0,0
7769,6862,5.3999999999999999e-02,0.0000000000000000e+00,0,0
7769,6899,3.8600000000000001e-01,0.0000000000000000e+00,0,0
7769,6921,3.8600000000000001e-01,0.0000000000000000e+00,0,0
7769,7635,5.8000000000000003e-02,0.0000000000000000e+00,0,0
7769,7649,9.6499999999999997e-01,0.0000000000000000e+00,0,0
7769,7785,3.8600000000000001e-01,0.0000000000000000e+00,0,0
7771,7771,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7772,7772,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7774,7774,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7775,7775,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7776,7776,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7778,6750,5.0000000000000000e+01,0.0000000000000000e+00,0,0
7778,6803,6.6665999999999997e+01,0.0000000000000000e+00,0,0
7778,6805,3.3332999999999998e+01,0.0000000000000000e+00,0,0
7778,6816,8.0000000000000000e+00,0.0000000000000000e+00,0,0
7778,6828,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7778,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7778,6871,6.0000000000000000e+00,0.0000000000000000e+00,0,0
7778,6880,1.5000000000000000e+00,0.0000000000000000e+00,0,0
7778,7279,5.0000000000000000e+00,0.0000000000000000e+00,0,0
7782,7782,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7785,7785,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7787,6863,7.0000000000000007e-02,0.0000000000000000e+00,0,0
7787,6896,3.0000000000000001e-03,0.0000000000000000e+00,0,0
7787,6920,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7787,7248,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7787,7469,4.0000000000000000e+00,0.0000000000000000e+00,0,0
7787,7546,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7787,7788,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7788,7788,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7789,7789,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7790,7790,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7791,7791,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7792,7792,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7793,6820,0.0000000000000000e+00,0.0000000000000000e+00,0,0
7793,6839,4.0000000000000001e-02,0.0000000000000000e+00,0,0
7793,6890,2.0000000000000000e-03,0.0000000000000000e+00,0,0
7793,6905,5.9999999999999998e-02,0.0000000000000000e+00,0,0
7793,6937,5.9999999999999998e-01,0.0000000000000000e+00,0,0
7793,7844,0.0000000000000000e+00,0.0000000000000000e+00,0,0
7795,7795,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7796,7796,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7799,7799,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7801,6872,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7801,6900,7.5000000000000000e-01,0.0000000000000000e+00,0,0
7803,6750,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7803,6856,1.2000000000000000e-01,0.0000000000000000e+00,0,0
7803,6921,2.5000000000000000e-01,0.0000000000000000e+00,0,0
7803,7824,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7804,6750,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7804,6816,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7804,6819,3.4999999999999998e-01,0.0000000000000000e+00,0,0
7805,6850,1.3999999999999999e+00,0.0000000000000000e+00,1,0
7805,7279,1.0000000000000001e-01,0.0000000000000000e+00,1,0
7805,7606,1.0000000000000000e+00,0.0000000000000000e+00,1,0
7806,6750,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7806,6855,1.4999999999999999e-01,0.0000000000000000e+00,0,0
7806,6918,1.2000000000000000e-01,0.0000000000000000e+00,0,0
7806,7823,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7810,6820,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7810,6844,2.5000000000000000e+00,0.0000000000000000e+00,0,0
7810,6890,5.0000000000000001e-03,0.0000000000000000e+00,0,0
7810,6905,1.0000000000000001e-01,0.0000000000000000e+00,0,0
7810,7844,2.0000000000000000e-03,0.0000000000000000e+00,0,0
7811,6863,5.9999999999999998e-02,0.0000000000000000e+00,0,0
7811,6896,2.0000000000000000e-03,0.0000000000000000e+00,0,0
7811,7410,3.0000000000000000e+00,0.0000000000000000e+00,0,0
7811,7469,9.0000000000000000e+00,0.0000000000000000e+00,0,0
7811,7546,1.7000000000000000e+00,0.0000000000000000e+00,0,0
7811,7844,2.0000000000000000e-03,0.0000000000000000e+00,0,0
7811,7845,5.9999999999999998e-02,0.0000000000000000e+00,0,0
7812,6750,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7812,7631,1.0000000000000001e-01,0.0000000000000000e+00,0,0
7812,7846,4.3999999999999997e-02,0.0000000000000000e+00,0,0
7813,7546,4.3500000000000000e-01,0.0000000000000000e+00,0,0
7813,7590,1.3999999999999999e+00,0.0000000000000000e+00,0,0
7813,7827,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7814,6846,3.4000000000000002e-01,0.0000000000000000e+00,1,0
7814,6896,1.0000000000000000e-03,0.0000000000000000e+00,1,0
7814,7410,3.1000000000000000e-01,0.0000000000000000e+00,1,0
7814,7546,6.3000000000000000e-01,0.0000000000000000e+00,1,0
7814,7796,4.0000000000000000e+00,0.0000000000000000e+00,1,0
7814,7812,1.5000000000000000e+00,0.0000000000000000e+00,1,0
7815,6899,3.4999999999999998e-01,0.0000000000000000e+00,0,0
7815,7279,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7815,7850,2.5000000000000000e-01,0.0000000000000000e+00,0,0
7815,8073,2.3999999999999999e+00,0.0000000000000000e+00,0,0
7817,7817,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7821,6750,3.4999999999999998e-01,0.0000000000000000e+00,0,0
7821,6899,1.0000000000000001e-01,0.0000000000000000e+00,0,0
7821,6920,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7821,6933,3.4999999999999998e-01,0.0000000000000000e+00,0,0
7821,7776,2.5000000000000000e-01,0.0000000000000000e+00,0,0
7821,7799,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7822,7822,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7823,7823,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7824,7824,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7825,6750,2.2000000000000002e+00,0.0000000000000000e+00,0,0
7825,6798,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7825,6803,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7825,6816,5.2000000000000002e-01,0.0000000000000000e+00,0,0
7825,6828,8.0000000000000002e-02,0.0000000000000000e+00,0,0
7825,6863,6.4000000000000001e-02,0.0000000000000000e+00,0,0
7825,6871,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7825,6899,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7825,6913,1.6000000000000000e-01,0.0000000000000000e+00,0,0
7825,7279,1.6000000000000000e-01,0.0000000000000000e+00,0,0
7827,7827,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7831,7831,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7838,6750,4.2000000000000000e+01,0.0000000000000000e+00,0,0
7838,6798,6.8000000000000000e+01,0.0000000000000000e+00,0,0
7838,6816,1.6799999999999999e+00,0.0000000000000000e+00,0,0
7838,6863,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7838,6871,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7838,6880,2.0000000000000000e+00,0.0000000000000000e+00,0,0
7838,6913,1.7000000000000000e+01,0.0000000000000000e+00,0,0
7838,6951,3.2000000000000000e+01,0.0000000000000000e+00,0,0
7838,8073,1.2600000000000000e+01,0.0000000000000000e+00,0,0
7839,6842,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7839,6846,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7839,6847,1.6000000000000001e+00,0.0000000000000000e+00,0,0
7839,6863,1.2999999999999999e-02,0.0000000000000000e+00,0,0
7839,7410,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7839,7668,5.9999999999999998e-01,0.0000000000000000e+00,0,0
7839,7789,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7839,7792,5.9999999999999998e-01,0.0000000000000000e+00,0,0
7839,7841,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7841,7841,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7842,7842,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7844,7844,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7845,7845,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7846,7846,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7847,7847,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7850,7850,1.0000000000000000e+00,0.0000000000000000e+00,0,0
7854,6808,4.0000000000000002e-01,0.0000000000000000e+00,0,0
7854,6816,8.0000000000000004e-01,0.0000000000000000e+00,0,0
7854,6837,5.0000000000000001e-03,0.0000000000000000e+00,0,0
7854,6899,5.0000000000000000e-01,0.0000000000000000e+00,0,0
7854,7279,2.0000000000000001e-01,0.0000000000000000e+00,0,0
7854,8073,3.2000000000000002e+00,0.0000000000000000e+00,0,0
7855,6890,7.0000000000000001e-03,0.0000000000000000e+00,1,0
7855,6905,5.4000000000000004e-01,0.0000000000000000e+00,1,0
7855,6924,4.0000000000000002e-01,0.0000000000000000e+00,1,0
7855,6966,2.2000000000000002e+00,1.4999999999999999e-01,1,0
7856,6890,5.0000000000000001e-03,0.0000000000000000e+00,1,0
7856,6905,3.3000000000000002e-01,0.0000000000000000e+00,1,0
7856,6924,1.2000000000000000e-01,0.0000000000000000e+00,1,0
7856,6966,1.3500000000000001e+00,0.0000000000000000e+00,1,0
7857,6911,6.3000000000000000e-02,0.0000000000000000e+00,1,0
7857,6924,1.1500000000000000e-01,0.0000000000000000e+00,1,0
7857,6966,1.7000000000000000e+00,5.0000000000000003e-02,1,0
