IDSort,IDSortStorage,SortDescr,IDRaw,IDCategory,IDSortSubCategory,IDMUnit,PieceWeithg,IDOperation,SortYield,SortActivate,Price,IDSortRecipe,IDSortDelete,IDSortLoked,Icon,Text1,Text2,Text3,No1,No2,No3,Date1,Date2,Memo1,YesNo1,YesNo2
7714,"209106","ΜΠΟΛ ΣΟΥΦΛΕ",2,"ΥΤΣ","2091",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.4400,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7721,"200551","Σκόρδο",906,"Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7722,"19017","ΜΠΟΥΚΙΤΣΕΣ ΔΙΑΦΟΡΕΣ σφολιατας",2,"Φ_Γ","19",1,1.0000000000000000e+00,"Α06",9.0000000000000002e-01,0,9.7340,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7723,"202338","Μιγμα Σουφλέ (puratos)",1084,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,3.9500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7725,"202339","PATE SUCREE(παστα φλορα)",2,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7726,"201923","ΒΑΤΟΜΟΥΡΟ ΣΥΜΠ.ΓΕΥΣΗ",,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,16.0600,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7727,"201924","ΦΥΣΤΙΚΙ ΣΥΜΠ.ΓΕΥΣΗ",,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,14.8400,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7728,"201925","ΚΑΡΑΜΕΛΑ ΣΥΜΠ.ΓΕΥΣΗ",2,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,15.7000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7729,"201926","ΜΟΚΑ ΣΥΜΠ.ΓΕΥΣΗ",2,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,18.4700,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7730,"201604","ΑΜΥΓΔΑΛΟΥ ΠΟΥΔΡΑ",205,"Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,7.7500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7731,"201605","ΚΡΟΚΑΝ ΦΥΣΤΙΚΙ",830,"Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,2.9200,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7732,"201609","ΑΜΥΓΔΑΛΟΠΑΣΤΑ",816,"Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7733,"203010","CRUSTELIN ΒΑΦΛΑ",2,"Α_ΥΛΗ","2030",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,8.6500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7737,"32008","ΧΥΜΟΣ VIVID 100%ΠΟΡΤΟΚΑΛΙ 0,250 lit. ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7738,"32007","ΦΡΟΥΤΟΠΟΤΟ VIVID ΦΡΑΟΥΛΑ 0,250 lit. ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","32",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7745,"14131","ΣΟΥΦΛΕΔΑΚΙΑ",2,"Φ_Γ","14",1,1.0000000000000000e+00,"Α03",9.5000000000000007e-01,1,8.8445,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7746,"15137","ΔΙΑΜΑΝΤΙ ΔΙΑΦΟΡΕΣ ΓΕΥΣΕΙΣ",2,"Φ_Γ","13",1,1.0000000000000000e+00,"Α04",9.0000000000000002e-01,1,6.6400,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7747,"992005","ΗΜΑ ΖΥΜΗ ΤΑΡΤΑΣ ΓΛΥΚΙΑΣ ΚΟΛΩΝΙΑΡΗ",2,"Φ_Α","11",1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7748,"994033","ΗΜΑ ΓΕΜΙΣΗ ΤΖΙΖ ΚΕΙΚ ΚΑΝΑΚΗ",2,"Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7750,"200326","COURMET CRÈME CHEECE FILLING",723,"Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,7.4000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7751,"14132","ΤΖΙΖ ΚΕΙΚ ΚΑΝΑΚΗ",1062,"Φ_Γ","14",2,1.1000000000000000e-01,"Α04",9.0000000000000002e-01,1,1.3267,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7755,"994035","ΗΜΑ ΓΕΜΙΣΗ ΠΤΙ-ΦΟΥΡ ΣΟΚΟΛΑΤΑΣ",2,"Φ_Α",,1,1.0000000000000000e+00,"Α04",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7756,"992006","ΗΜΑ ΖΥΜΗ ΠΤΙ-ΦΟΥΡ ΣΟΚΟΛΑΤΑΣ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7757,"13102","ΠΤΙ-ΦΟΥΡ ΣΟΚΟΛΑΤΑΣ",2,"Φ_Γ","13",1,1.0000000000000000e+00,"Α04",9.0000000000000002e-01,1,6.6334,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7759,"20068","ΚΡΑΚΕΡ ΠΟΛΥΣΠΟΡΟ",2,"Φ_Γ","20",1,1.0000000000000000e+00,"Α06",7.5000000000000000e-01,1,8.4070,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7766,"11016","ΠΟΡΤΟΚΑΛΟΠΙΤΑ",2,"Φ_Γ","11",2,2.0999999999999999e-01,"Α04",9.0000000000000002e-01,1,1.1056,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7767,"11019","ΟΤΙΑ",2,"Φ_Γ","11",1,1.0000000000000000e+00,"Ζ02",9.0000000000000002e-01,1,6.1950,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7768,"12023","ΛΑΓΑΝΑΚΙ ΠΙΚΑΝΤΙΚΟ",2,"Φ_Γ","12",2,1.1000000000000000e-01,"Α06",9.5000000000000007e-01,1,1.0620,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7769,"995012","ΗΜΑ ΖΥΜΗ ΠΟΡΤΟΚΑΛΟΠΙΤΑΣ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7771,"200327","ΤΥΡΟΣΑΛΑΤΑ",274,"Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,6.9800,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7772,"201927","ΤΖΕΛ ΠΟΡΤΟΚΑΛΙ",67,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.7500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7773,"16073","ΚΡΙΤΣΙΝΙ ΚΑΛΑΜΠΟΚΙΟΥ ΠΙΚΑΝΤΙΚΟ",970,"Φ_Γ","16",1,1.0000000000000000e+00,"Α07",7.5000000000000000e-01,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7774,"32003","PASCUAL ΠΟΡΤ/ΛΗ ΜΕ ΚΑΡΠ/ΡΑ 200 ML ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","32",2,2.0000000000000000e+02,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7775,"201628","ΣΤΡΑΓΑΛΙΑ ΑΝΑΛΑΤΑ",207,"Α_ΥΛΗ","2016",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,4.5000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7776,"200328","ΓΙΑΟΥΡΤΙ 3,5 ΛΙΠΑΡΑ",50,"Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7778,"995021","ΗΜΑ ΖΥΜΗ ΚΟΜΠΩΝ",2,"Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7779,"39001","ΑΛΕΥΡΙ Τ Μ. ΕΜΠΟΡΕΥΜΑ",2,"ΕΜΠ","39",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.9827,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7782,"200861","Κυτταρίνη ΨΥΧΡΗΣ",1085,"Α_ΥΛΗ","2008",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.7500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7783,"209107","Φορμα χαρτινη στρογγυλή ατομικη 100Χ30",2,"ΥΤΣ","2091",2,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0800,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7784,"12100","ΔΙΑΦΟΡΑ ΣΝΑΚ ΑΛΜΥΡΑ",,"Φ_Γ","12",1,1.0000000000000000e+00,"Α06",8.0000000000000004e-01,1,9.2900,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7785,"200329","ΓΙΑΟΥΡΤΙ ΣΤΡΑΓΓΧΤΟ",,"Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7787,"994004","ΗΜΑ ΓΕΜΙΣΗ ΜΕΛΙΤΖΑΝΑ-ΚΙΜΑΣ",2,"Φ_Α",,1,1.0000000000000000e+00,"Γ06",9.5000000000000007e-01,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7788,"201330","ΚΙΜΑΣ ΧΟΙΡΙΝΟΣ",175,"Α_ΥΛΗ","2013",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,4.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7789,"200519","ΜΠΡΟΚΟΛΟ",88,"Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7790,"201228","ΜΟΥΣΤΑΡΔΑ",757,"Α_ΥΛΗ","2012",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.2000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7791,"201903","ΚΑΡΑΜΕΛΑ ΠΑΣΤΑ",,"Α_ΥΛΗ","2019",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.7040,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7792,"200330","ΜΠΕΣΑΜΕΛ ΣΠΑΝΑΚΙ",2,"Α_ΥΛΗ","2003",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.2000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7793,"994034","ΗΜΑ ΓΕΜΙΣΗ  ΜΗΛΟΥ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7794,"11097","ΤΑΡΤΑ ΜΗΛΟΥ",2,"Φ_Γ","11",2,1.7999999999999999e-01,"Α04",1.0000000000000000e+00,1,1.3277,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7795,"200701","CORN FLAKES",1094,"Α_ΥΛΗ","2007",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.9850,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7796,"201331","ΚΟΤΟΠΟΥΛΟ ΦΙΛΕΤΟ",165,"Α_ΥΛΗ","2013",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.9500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7799,"202340","ΚΕΙΚ ΑΛΜΥΡΟ SALE GOURMET",2,"Α_ΥΛΗ",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.4900,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7801,"994036","ΗΜΑ ΜΙΓΜΑ ΦΛΩΡΕΝΤΙΝΑΣ-ΣΙΣΑΜΙΟΥ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7802,"14133","ΚΑΡΑΜΕΛΟΠΙΤΑ",2,"Φ_Γ","14",2,1.6500000000000001e-01,"Α04",9.0000000000000002e-01,1,1.3277,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7803,"995022","ΗΜΑ ΖΥΜΗ ΚΑΡΑΜΕΛΟΠΙΤΑΣ",2,"Φ_Α","14",1,1.0000000000000000e+00,"Χ_Φ",9.0000000000000002e-01,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7804,"993005","ΗΜΑ ΣΙΡΟΠΙ ΚΑΡΑΜΕΛΟΠΙΤΑΣ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.2000000000000004e-01,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7805,"790002","ΗΜΒ ΓΚΑΝΑΖ ΚΑΡΑΜΕΛΟΠΙΤΑΣ",2,"Φ_Β",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7806,"995023","ΗΜΑ ΖΥΜΗ ΣΟΚΟΛΑΤΟΠΙΤΑΣ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.0000000000000002e-01,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7807,"14134","ΣΟΚΟΛΑΤΟΠΙΤΑ",2,"Φ_Γ","14",2,1.7000000000000001e-01,"Α04",1.0000000000000000e+00,1,1.3267,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7810,"994037","ΗΜΑ ΓΕΜΙΣΗ ΜΗΛΟΥ ΜΗΛΟΠΙΤΑΚΙ",864,"Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7811,"994038","ΗΜΑ ΓΕΜΙΣΗ ΜΕΛΙΤΖΑΝΑΣ",2,"Φ_Α",,1,1.0000000000000000e+00,"Γ06",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7812,"994039","ΗΜΑ ΜΠΕΣΑΜΕΛ ΚΟΤΟΠΟΥΛΟ",2,"Φ_Α",,1,1.0000000000000000e+00,"Γ04",7.0000000000000007e-01,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7813,"994040","ΗΜΑ ΓΕΜΙΣΗ ΠΑΤΑΤΑΣ ΕΛΙΑΣ",2,"Φ_Α",,1,1.0000000000000000e+00,"Γ01",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7814,"794028","ΗΜΒ ΓΕΜΙΣΗ ΚΟΤΟΥΛΟ-ΠΙΠΕΡΙΕΣ",2,"Φ_Β",,1,1.0000000000000000e+00,"Γ04",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7815,"992008","ΗΜΑ ΚΡΕΜΑ ΓΑΛΑΤΟΠΙΤΑΣ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7817,"201332","ΜΠΡΙΖΟΛΑ ΚΑΠΝΙΣΤΗ",891,"Α_ΥΛΗ","2013",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,6.0080,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7818,"12024","ΜΠΟΥΚΙΤΣΕΣ ΤΗΣ ΓΙΑΓΙΑΣ ΔΙΑΦΟΡΕΣ",2,"Φ_Γ","12",1,1.0000000000000000e+00,"Χ_Φ",9.0000000000000002e-01,1,9.7340,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7819,"12025","ΚΕΝΟ",2,"Φ_Γ","12",1,1.0000000000000000e+00,"Χ_Φ",9.0000000000000002e-01,1,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7821,"995024","ΗΜΑ ΖΥΜΗ ΜΠΟΥΚΙΤΣΑ ΓΙΑΓΙΑΣ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7822,"202341","GOURMET KASENKUCEN",723,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.6100,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7823,"202342","CHOCOPIE ΜΕΙΓΜΑ ΣΟΚΟΛΑΤΟΠΙΤΑΣ",106,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,4.0500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7824,"202343","CARAMEL ΜΕΙΓΜΑ ΚΕΙΚ",2,"Α_ΥΛΗ","2023",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,3.3910,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7825,"995025","ΗΜΑ ΖΥΜΗ ΛΟΥΚΟΥΜΑ ΠΑΡΑΔΟΣΙΑΚΟΥ",2,"Φ_Α",,1,1.0000000000000000e+00,"Χ_Φ",9.5000000000000007e-01,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7826,"11034","ΛΟΥΚΟΥΜΑΣ ΠΑΡΑΔΟΣΙΑΚΟΣ",2,"Φ_Γ","11",2,6.5000000000000002e-02,"Ζ02",9.0000000000000002e-01,1,0.5310,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7827,"200509","ΜΕΙΓΜΑ ΛΑΧΑΝΙΚΩΝ ΜΠΟΣΚΟΥ",1092,"Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.6000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7828,"14135","ΓΑΛΑΤΟΠΙΤΑ",2,"Φ_Γ","14",2,2.2000000000000000e-01,"Α04",8.4999999999999998e-01,1,1.3277,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7829,"17023","ΧΩΡΙΑΤΙΚΗ ΝΗΣΤΙΣΙΜΗ ΜΕ ΜΕΛΙΤΖΑΝΑ",2,"Φ_Γ","17",2,2.0699999999999999e-01,"Α06",9.4000000000000006e-01,1,1.2380,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7831,"200604"," ΓΚΑΝΑΖ ΚΑΝΑΚΗ",2,"Α_ΥΛΗ","2006",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,5.1800,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7834,"17034","ΠΙΤΑΚΙΑ ΛΑΔΙΟΥ ΜΑΝΙΤΑΡΙ-ΜΠΕΙΚΟΝ",2,"Φ_Γ","17",1,1.0000000000000000e+00,"ΑΨ02",9.0000000000000002e-01,1,8.8490,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7835,"17035","ΠΙΤΑΚΙΑ ΛΑΔΙΟΥ ΠΑΤΑΤΑΣ-ΕΛΙΑΣ ΝΗΣΤΙΣΙΜΑ",2,"Φ_Γ","17",1,1.0000000000000000e+00,"ΑΨ02",9.0000000000000002e-01,1,8.8490,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7836,"10053","ΤΣΙΑΠΑΤΑΚΙ ΑΔΕΙΟ 25 ΓΡΜ.",2,"Φ_Γ","10",2,2.5000000000000001e-02,"Α02",7.8000000000000003e-01,1,0.1500,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7838,"991020","ΗΜΑ ΖΥΜΗ ΚΟΥΡΟΥ ΠΟΛΥΣΠΟΡΗ",2,"Φ_Α",,1,1.0000000000000000e+00,"Α06",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7839,"994041","ΗΜΑ ΓΕΜΙΣΗ ΛΑΧΑΝΙΚΩΝ ΚΟΛΩΝΙΑΡΗ",2,"Φ_Α",,1,1.0000000000000000e+00,"Γ05",1.0000000000000000e+00,1,0.0000,0,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7840,"17025","ΠΟΛΥΣΠΟΡΟ ΠΙΤΑΚΙ ΛΑΧΑΝΙΚΩΝ",2,"Φ_Γ","17",1,1.0000000000000000e+00,"Α06",8.4999999999999998e-01,1,7.9600,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7841,"200514","ΚΟΛΟΚΙΘΑΚΙ ΠΡΑΣΙΝΟ",77,"Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,1,1.3000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7842,"200117","ΑΛΕΥΡΙ ΖΑΧΑΡΟΠΛΑΣΤΙΚΗΣ",5,"Α_ΥΛΗ","2001",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.5000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7844,"200552","ΔΕΝΤΡΟΛΙΒΑΝΟ ΦΥΣΙΚΟ ΣΥΝΤΗΡΗΤΙΚΟ",1093,"Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.0000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
7845,"200553","ΜΑΙΝΤΑΝΟΣ",958,"Α_ΥΛΗ","2005",1,1.0000000000000000e+00,"Χ_Φ",1.0000000000000000e+00,0,0.5000,1,0,0,,,,,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,,,,0,0
