IDSalesDate,SalesDate,SalesPrint,IDMarketer
6234,"05/26/10 00:00:00",0,912
6235,"05/27/10 00:00:00",0,879
6236,"05/27/10 00:00:00",0,880
6237,"05/27/10 00:00:00",0,912
6238,"05/27/10 00:00:00",0,924
6239,"05/27/10 00:00:00",0,890
6240,"05/27/10 00:00:00",0,937
6241,"05/28/10 00:00:00",0,879
6242,"05/28/10 00:00:00",0,880
6243,"05/28/10 00:00:00",0,912
6244,"05/28/10 00:00:00",0,924
6245,"05/28/10 00:00:00",0,890
6246,"05/28/10 00:00:00",0,937
6247,"05/29/10 00:00:00",0,879
6248,"05/29/10 00:00:00",0,880
6249,"05/29/10 00:00:00",0,912
6250,"05/29/10 00:00:00",0,924
6252,"05/29/10 00:00:00",0,937
6253,"05/31/10 00:00:00",0,879
6254,"05/31/10 00:00:00",0,880
6255,"05/31/10 00:00:00",0,912
6256,"05/31/10 00:00:00",0,924
6257,"05/31/10 00:00:00",0,890
6258,"05/31/10 00:00:00",0,937
6259,"06/01/10 00:00:00",0,879
6260,"06/01/10 00:00:00",0,880
6261,"06/01/10 00:00:00",0,912
6262,"06/01/10 00:00:00",0,924
6263,"06/01/10 00:00:00",0,890
6264,"06/01/10 00:00:00",0,937
6265,"06/02/10 00:00:00",0,879
6266,"06/02/10 00:00:00",0,880
6267,"06/02/10 00:00:00",0,912
6268,"06/02/10 00:00:00",0,924
6269,"06/02/10 00:00:00",0,890
6270,"06/02/10 00:00:00",0,937
6271,"06/03/10 00:00:00",0,879
6272,"06/03/10 00:00:00",0,880
6273,"06/03/10 00:00:00",0,912
6274,"06/03/10 00:00:00",0,924
6275,"05/29/10 00:00:00",0,890
6276,"06/03/10 00:00:00",0,937
6277,"06/04/10 00:00:00",0,879
6278,"06/04/10 00:00:00",0,880
6279,"06/04/10 00:00:00",0,912
6280,"06/04/10 00:00:00",0,924
6281,"06/04/10 00:00:00",0,890
6282,"06/04/10 00:00:00",0,937
6283,"06/05/10 00:00:00",0,879
6284,"06/05/10 00:00:00",0,880
6285,"06/05/10 00:00:00",0,912
6286,"06/05/10 00:00:00",0,924
6287,"06/05/10 00:00:00",0,890
6288,"06/05/10 00:00:00",0,937
6289,"06/07/10 00:00:00",0,879
6290,"06/07/10 00:00:00",0,880
6291,"06/07/10 00:00:00",0,912
6292,"06/07/10 00:00:00",0,924
6293,"06/07/10 00:00:00",0,890
6294,"06/07/10 00:00:00",0,937
6295,"06/08/10 00:00:00",0,879
6296,"06/08/10 00:00:00",0,880
6297,"06/08/10 00:00:00",0,912
6298,"06/08/10 00:00:00",0,924
6299,"06/08/10 00:00:00",0,890
6300,"06/08/10 00:00:00",0,937
6301,"06/09/10 00:00:00",0,879
6302,"06/09/10 00:00:00",0,880
6303,"06/09/10 00:00:00",0,912
6304,"06/09/10 00:00:00",0,924
6305,"06/09/10 00:00:00",0,890
6306,"06/09/10 00:00:00",0,937
6307,"06/10/10 00:00:00",0,937
6308,"06/10/10 00:00:00",0,879
6309,"06/10/10 00:00:00",0,880
6310,"06/10/10 00:00:00",0,912
6311,"06/10/10 00:00:00",0,924
6312,"06/10/10 00:00:00",0,890
6313,"06/11/10 00:00:00",0,879
6314,"06/11/10 00:00:00",0,880
6315,"06/11/10 00:00:00",0,912
6316,"06/11/10 00:00:00",0,924
6317,"06/11/10 00:00:00",0,890
6318,"06/11/10 00:00:00",0,937
6319,"06/12/10 00:00:00",0,879
6320,"06/12/10 00:00:00",0,880
6321,"06/12/10 00:00:00",0,912
6322,"06/12/10 00:00:00",0,924
6323,"06/12/10 00:00:00",0,890
6324,"06/12/10 00:00:00",0,937
6325,"06/14/10 00:00:00",0,879
6326,"06/14/10 00:00:00",0,880
6327,"06/14/10 00:00:00",0,912
6328,"06/14/10 00:00:00",0,924
6329,"06/14/10 00:00:00",0,937
6330,"06/14/10 00:00:00",0,890
6331,"06/15/10 00:00:00",0,879
6332,"06/15/10 00:00:00",0,880
6333,"06/15/10 00:00:00",0,912
6334,"06/15/10 00:00:00",0,924
6335,"06/15/10 00:00:00",0,890
6336,"06/15/10 00:00:00",0,937
6337,"06/16/10 00:00:00",0,879
6338,"06/16/10 00:00:00",0,880
6339,"06/16/10 00:00:00",0,912
6340,"06/16/10 00:00:00",0,924
6341,"06/16/10 00:00:00",0,890
6342,"06/16/10 00:00:00",0,937
6343,"06/17/10 00:00:00",0,879
6344,"06/17/10 00:00:00",0,880
6345,"06/17/10 00:00:00",0,912
6346,"06/17/10 00:00:00",0,924
6347,"06/17/10 00:00:00",0,890
6348,"06/17/10 00:00:00",0,937
6349,"06/18/10 00:00:00",0,912
6350,"06/18/10 00:00:00",0,879
6351,"06/18/10 00:00:00",0,880
6352,"06/18/10 00:00:00",0,924
6353,"06/18/10 00:00:00",0,890
6354,"06/18/10 00:00:00",0,937
6355,"06/19/10 00:00:00",0,912
6356,"06/19/10 00:00:00",0,879
6357,"06/19/10 00:00:00",0,880
6358,"06/19/10 00:00:00",0,924
6359,"06/19/10 00:00:00",0,890
6360,"06/19/10 00:00:00",0,937
6361,"06/21/10 00:00:00",0,912
6362,"06/21/10 00:00:00",0,879
6363,"06/21/10 00:00:00",0,880
6364,"06/21/10 00:00:00",0,924
6365,"06/21/10 00:00:00",0,890
6366,"06/21/10 00:00:00",0,937
6367,"06/22/10 00:00:00",0,912
6368,"06/22/10 00:00:00",0,879
6369,"06/22/10 00:00:00",0,880
6370,"06/22/10 00:00:00",0,924
6371,"06/22/10 00:00:00",0,890
6372,"06/22/10 00:00:00",0,937
6373,"06/23/10 00:00:00",0,912
6374,"06/23/10 00:00:00",0,879
6375,"06/23/10 00:00:00",0,880
6376,"06/23/10 00:00:00",0,924
6377,"06/23/10 00:00:00",0,890
6378,"06/23/10 00:00:00",0,937
6379,"06/24/10 00:00:00",0,912
6380,"06/24/10 00:00:00",0,879
6381,"06/24/10 00:00:00",0,880
6382,"06/24/10 00:00:00",0,924
6383,"06/24/10 00:00:00",0,890
6384,"06/24/10 00:00:00",0,937
6385,"06/25/10 00:00:00",0,912
6386,"06/25/10 00:00:00",0,879
6387,"06/25/10 00:00:00",0,880
6388,"06/25/10 00:00:00",0,924
6389,"06/25/10 00:00:00",0,890
6390,"06/25/10 00:00:00",0,937
6391,"06/26/10 00:00:00",0,912
6392,"06/26/10 00:00:00",0,879
6393,"06/26/10 00:00:00",0,880
6394,"06/26/10 00:00:00",0,924
6395,"06/26/10 00:00:00",0,890
6396,"06/26/10 00:00:00",0,937
6397,"06/28/10 00:00:00",0,879
6398,"06/28/10 00:00:00",0,880
6399,"06/28/10 00:00:00",0,912
6400,"06/28/10 00:00:00",0,924
6401,"06/28/10 00:00:00",0,890
6402,"06/28/10 00:00:00",0,937
6403,"06/29/10 00:00:00",0,879
6404,"06/29/10 00:00:00",0,880
6405,"06/29/10 00:00:00",0,912
6406,"06/29/10 00:00:00",0,924
6407,"06/29/10 00:00:00",0,890
6408,"06/29/10 00:00:00",0,937
6409,"06/30/10 00:00:00",0,879
6410,"06/30/10 00:00:00",0,912
6411,"06/30/10 00:00:00",0,880
6412,"06/30/10 00:00:00",0,890
6413,"06/30/10 00:00:00",0,937
6414,"06/30/10 00:00:00",0,924
6415,"07/01/10 00:00:00",0,879
6416,"07/01/10 00:00:00",0,912
6417,"07/01/10 00:00:00",0,890
6418,"07/01/10 00:00:00",0,937
6419,"07/01/10 00:00:00",0,880
6420,"07/01/10 00:00:00",0,924
6421,"07/02/10 00:00:00",0,879
6422,"07/02/10 00:00:00",0,880
6423,"07/02/10 00:00:00",0,912
6424,"07/02/10 00:00:00",0,924
6425,"07/02/10 00:00:00",0,890
6426,"07/02/10 00:00:00",0,937
6427,"07/03/10 00:00:00",0,879
6428,"07/03/10 00:00:00",0,880
6429,"07/03/10 00:00:00",0,912
6430,"07/03/10 00:00:00",0,890
6431,"07/03/10 00:00:00",0,924
6432,"07/03/10 00:00:00",0,937
6433,"07/05/10 00:00:00",0,879
6434,"07/05/10 00:00:00",0,880
6435,"07/05/10 00:00:00",0,912
6436,"07/05/10 00:00:00",0,924
6437,"07/05/10 00:00:00",0,890
6438,"07/05/10 00:00:00",0,937
6439,"07/06/10 00:00:00",0,879
6440,"07/06/10 00:00:00",0,880
6441,"07/06/10 00:00:00",0,912
6442,"07/06/10 00:00:00",0,924
6443,"07/06/10 00:00:00",0,937
6444,"07/06/10 00:00:00",0,890
6445,"07/07/10 00:00:00",0,879
6446,"07/07/10 00:00:00",0,880
6447,"07/07/10 00:00:00",0,912
6448,"07/07/10 00:00:00",0,890
6449,"07/07/10 00:00:00",0,937
6450,"07/07/10 00:00:00",0,924
6451,"07/08/10 00:00:00",0,879
6452,"07/08/10 00:00:00",0,880
6453,"07/08/10 00:00:00",0,912
6454,"07/08/10 00:00:00",0,924
6455,"07/08/10 00:00:00",0,890
6456,"07/08/10 00:00:00",0,937
6457,"07/09/10 00:00:00",0,912
6458,"07/09/10 00:00:00",0,879
6459,"07/09/10 00:00:00",0,880
6460,"07/09/10 00:00:00",0,924
6461,"07/09/10 00:00:00",0,890
6462,"07/09/10 00:00:00",0,937
6463,"07/10/10 00:00:00",0,912
6464,"07/10/10 00:00:00",0,879
6465,"07/10/10 00:00:00",0,880
6466,"07/10/10 00:00:00",0,924
6467,"07/10/10 00:00:00",0,890
6468,"07/10/10 00:00:00",0,937
6469,"07/12/10 00:00:00",0,912
6470,"07/12/10 00:00:00",0,879
6471,"07/12/10 00:00:00",0,880
6472,"07/12/10 00:00:00",0,924
6473,"07/12/10 00:00:00",0,890
6474,"07/12/10 00:00:00",0,937
6475,"07/13/10 00:00:00",0,912
6476,"07/13/10 00:00:00",0,879
6477,"07/13/10 00:00:00",0,880
6478,"07/13/10 00:00:00",0,924
6479,"07/13/10 00:00:00",0,890
6480,"07/13/10 00:00:00",0,937
6481,"07/14/10 00:00:00",0,912
6482,"07/14/10 00:00:00",0,879
6483,"07/14/10 00:00:00",0,880
6484,"07/14/10 00:00:00",0,924
6485,"07/14/10 00:00:00",0,890
6486,"07/14/10 00:00:00",0,937
6487,"07/15/10 00:00:00",0,912
6488,"07/15/10 00:00:00",0,879
6489,"07/15/10 00:00:00",0,880
6490,"07/15/10 00:00:00",0,924
6491,"07/15/10 00:00:00",0,890
6492,"07/15/10 00:00:00",0,937
6493,"07/16/10 00:00:00",0,879
6494,"07/16/10 00:00:00",0,880
6495,"07/16/10 00:00:00",0,912
6496,"07/16/10 00:00:00",0,924
6497,"07/16/10 00:00:00",0,890
6498,"07/16/10 00:00:00",0,937
6499,"07/17/10 00:00:00",0,879
6500,"07/17/10 00:00:00",0,880
6501,"07/17/10 00:00:00",0,912
6502,"07/17/10 00:00:00",0,924
6503,"07/17/10 00:00:00",0,890
6504,"07/17/10 00:00:00",0,937
6505,"07/19/10 00:00:00",0,879
6506,"07/19/10 00:00:00",0,880
6507,"07/19/10 00:00:00",0,912
6508,"07/19/10 00:00:00",0,924
6509,"07/19/10 00:00:00",0,890
6510,"07/19/10 00:00:00",0,937
6511,"07/20/10 00:00:00",0,879
6512,"07/20/10 00:00:00",0,880
6513,"07/20/10 00:00:00",0,912
6514,"07/20/10 00:00:00",0,890
6515,"07/20/10 00:00:00",0,937
6516,"07/20/10 00:00:00",0,924
6517,"07/21/10 00:00:00",0,879
6518,"07/21/10 00:00:00",0,880
6519,"07/21/10 00:00:00",0,912
6520,"07/21/10 00:00:00",0,924
6521,"07/21/10 00:00:00",0,890
6522,"07/21/10 00:00:00",0,937
6523,"07/22/10 00:00:00",0,879
6524,"07/22/10 00:00:00",0,880
6525,"07/22/10 00:00:00",0,912
6526,"07/22/10 00:00:00",0,890
6527,"07/22/10 00:00:00",0,924
6528,"07/22/10 00:00:00",0,937
6529,"07/23/10 00:00:00",0,879
6530,"07/23/10 00:00:00",0,880
6531,"07/23/10 00:00:00",0,912
6532,"07/23/10 00:00:00",0,924
6533,"07/23/10 00:00:00",0,890
6534,"07/23/10 00:00:00",0,937
6535,"07/24/10 00:00:00",0,879
6536,"07/24/10 00:00:00",0,880
6537,"07/24/10 00:00:00",0,912
6538,"07/24/10 00:00:00",0,924
6539,"07/24/10 00:00:00",0,890
6540,"07/24/10 00:00:00",0,937
6541,"07/26/10 00:00:00",0,879
6542,"07/26/10 00:00:00",0,880
6543,"07/26/10 00:00:00",0,912
6544,"07/26/10 00:00:00",0,924
6545,"07/26/10 00:00:00",0,890
6546,"07/26/10 00:00:00",0,937
6547,"07/27/10 00:00:00",0,879
6548,"07/27/10 00:00:00",0,880
6549,"07/27/10 00:00:00",0,912
6550,"07/27/10 00:00:00",0,924
6551,"07/27/10 00:00:00",0,890
6552,"07/27/10 00:00:00",0,937
6553,"07/28/10 00:00:00",0,879
6554,"07/28/10 00:00:00",0,880
6555,"07/28/10 00:00:00",0,912
6556,"07/28/10 00:00:00",0,924
6557,"07/28/10 00:00:00",0,890
6558,"07/28/10 00:00:00",0,937
6559,"07/29/10 00:00:00",0,879
6560,"07/29/10 00:00:00",0,880
6561,"07/29/10 00:00:00",0,912
6562,"07/29/10 00:00:00",0,924
6563,"07/29/10 00:00:00",0,890
6564,"07/29/10 00:00:00",0,937
6565,"07/30/10 00:00:00",0,879
6566,"07/30/10 00:00:00",0,880
6567,"07/30/10 00:00:00",0,912
6568,"07/30/10 00:00:00",0,937
6569,"07/30/10 00:00:00",0,890
6570,"07/30/10 00:00:00",0,924
6571,"07/31/10 00:00:00",0,879
6572,"07/31/10 00:00:00",0,880
6573,"07/31/10 00:00:00",0,912
6574,"07/31/10 00:00:00",0,924
6575,"07/31/10 00:00:00",0,890
6576,"07/31/10 00:00:00",0,937
6577,"08/02/10 00:00:00",0,879
6578,"08/02/10 00:00:00",0,880
6579,"08/02/10 00:00:00",0,912
6580,"08/02/10 00:00:00",0,924
6581,"08/02/10 00:00:00",0,890
6582,"08/02/10 00:00:00",0,937
6583,"08/03/10 00:00:00",0,879
6584,"08/03/10 00:00:00",0,880
6585,"08/03/10 00:00:00",0,912
6586,"08/03/10 00:00:00",0,924
6587,"08/03/10 00:00:00",0,890
6588,"08/03/10 00:00:00",0,937
6589,"08/04/10 00:00:00",0,879
6590,"08/04/10 00:00:00",0,880
6591,"08/04/10 00:00:00",0,912
6592,"08/04/10 00:00:00",0,924
6593,"08/04/10 00:00:00",0,890
6594,"08/04/10 00:00:00",0,937
6595,"08/05/10 00:00:00",0,879
6596,"08/05/10 00:00:00",0,880
6597,"08/05/10 00:00:00",0,912
6598,"08/05/10 00:00:00",0,924
6599,"08/05/10 00:00:00",0,890
6600,"08/05/10 00:00:00",0,937
6601,"08/06/10 00:00:00",0,879
6602,"08/06/10 00:00:00",0,880
6603,"08/06/10 00:00:00",0,912
6604,"08/06/10 00:00:00",0,890
6605,"08/06/10 00:00:00",0,937
6606,"08/06/10 00:00:00",0,924
6607,"08/07/10 00:00:00",0,879
6608,"08/07/10 00:00:00",0,880
6609,"08/07/10 00:00:00",0,912
6610,"08/07/10 00:00:00",0,924
6611,"08/07/10 00:00:00",0,890
6612,"08/07/10 00:00:00",0,937
6613,"08/09/10 00:00:00",0,879
6614,"08/09/10 00:00:00",0,880
6615,"08/09/10 00:00:00",0,912
6616,"08/09/10 00:00:00",0,924
6617,"08/09/10 00:00:00",0,890
6618,"08/09/10 00:00:00",0,937
6619,"08/10/10 00:00:00",0,879
6620,"08/10/10 00:00:00",0,880
6621,"08/10/10 00:00:00",0,912
6622,"08/10/10 00:00:00",0,924
6623,"08/10/10 00:00:00",0,890
6624,"08/10/10 00:00:00",0,937
6625,"08/11/10 00:00:00",0,879
6626,"08/11/10 00:00:00",0,880
6627,"08/11/10 00:00:00",0,924
6628,"08/11/10 00:00:00",0,890
6629,"08/11/10 00:00:00",0,937
6630,"08/11/10 00:00:00",0,912
6631,"08/12/10 00:00:00",0,879
6632,"08/12/10 00:00:00",0,880
6633,"08/12/10 00:00:00",0,912
6634,"08/12/10 00:00:00",0,924
6635,"08/12/10 00:00:00",0,890
6636,"08/12/10 00:00:00",0,937
6637,"08/13/10 00:00:00",0,880
6638,"08/13/10 00:00:00",0,879
6639,"08/13/10 00:00:00",0,912
6640,"08/13/10 00:00:00",0,924
6641,"08/13/10 00:00:00",0,890
6642,"08/13/10 00:00:00",0,937
6643,"08/14/10 00:00:00",0,879
6644,"08/14/10 00:00:00",0,880
6645,"08/14/10 00:00:00",0,912
6646,"08/14/10 00:00:00",0,924
6647,"08/14/10 00:00:00",0,890
6648,"08/14/10 00:00:00",0,937
6649,"08/16/10 00:00:00",0,879
6650,"08/16/10 00:00:00",0,880
6651,"08/16/10 00:00:00",0,912
6652,"08/16/10 00:00:00",0,924
6653,"08/16/10 00:00:00",0,890
6654,"08/16/10 00:00:00",0,937
6655,"08/17/10 00:00:00",0,879
6656,"08/17/10 00:00:00",0,880
6657,"08/17/10 00:00:00",0,912
6658,"08/17/10 00:00:00",0,890
6659,"08/17/10 00:00:00",0,937
6660,"08/17/10 00:00:00",0,924
6661,"08/18/10 00:00:00",0,879
6662,"08/18/10 00:00:00",0,880
6663,"08/18/10 00:00:00",0,912
6664,"08/18/10 00:00:00",0,924
6665,"08/18/10 00:00:00",0,890
6666,"08/18/10 00:00:00",0,937
6667,"08/19/10 00:00:00",0,879
6668,"08/19/10 00:00:00",0,880
6669,"08/19/10 00:00:00",0,912
6670,"08/19/10 00:00:00",0,924
6671,"08/19/10 00:00:00",0,890
6672,"08/19/10 00:00:00",0,937
6673,"08/20/10 00:00:00",0,879
6674,"08/20/10 00:00:00",0,880
6675,"08/20/10 00:00:00",0,912
6676,"08/20/10 00:00:00",0,924
6677,"08/20/10 00:00:00",0,890
6678,"08/20/10 00:00:00",0,937
6679,"08/21/10 00:00:00",0,879
6680,"08/21/10 00:00:00",0,880
6681,"08/21/10 00:00:00",0,912
6682,"08/21/10 00:00:00",0,924
6683,"08/21/10 00:00:00",0,890
6684,"08/21/10 00:00:00",0,937
6685,"08/23/10 00:00:00",0,879
6686,"08/23/10 00:00:00",0,880
6687,"08/23/10 00:00:00",0,912
6688,"08/23/10 00:00:00",0,924
6689,"08/23/10 00:00:00",0,890
6690,"08/23/10 00:00:00",0,937
6691,"08/24/10 00:00:00",0,879
6692,"08/24/10 00:00:00",0,880
6693,"08/24/10 00:00:00",0,912
6694,"08/24/10 00:00:00",0,924
6695,"08/24/10 00:00:00",0,937
6696,"08/24/10 00:00:00",0,890
6697,"08/25/10 00:00:00",0,879
6698,"08/25/10 00:00:00",0,880
6699,"08/25/10 00:00:00",0,912
6700,"08/25/10 00:00:00",0,924
6701,"08/25/10 00:00:00",0,890
6702,"08/25/10 00:00:00",0,937
6703,"08/26/10 00:00:00",0,879
6704,"08/26/10 00:00:00",0,880
6705,"08/26/10 00:00:00",0,912
6706,"08/26/10 00:00:00",0,924
6707,"08/26/10 00:00:00",0,890
6708,"08/26/10 00:00:00",0,937
6709,"08/27/10 00:00:00",0,937
6710,"08/27/10 00:00:00",0,924
6711,"08/27/10 00:00:00",0,890
6712,"08/27/10 00:00:00",0,879
6713,"08/27/10 00:00:00",0,880
6714,"08/27/10 00:00:00",0,912
6715,"08/28/10 00:00:00",0,912
6716,"08/28/10 00:00:00",0,937
6717,"08/28/10 00:00:00",0,924
6718,"08/28/10 00:00:00",0,890
6719,"08/28/10 00:00:00",0,879
6720,"08/28/10 00:00:00",0,880
6721,"08/30/10 00:00:00",0,879
6722,"08/30/10 00:00:00",0,880
6723,"08/30/10 00:00:00",0,912
6724,"08/30/10 00:00:00",0,924
6725,"08/30/10 00:00:00",0,890
6726,"08/30/10 00:00:00",0,937
6727,"08/31/10 00:00:00",0,879
6728,"08/31/10 00:00:00",0,880
6729,"08/31/10 00:00:00",0,924
6730,"08/31/10 00:00:00",0,912
6731,"08/31/10 00:00:00",0,937
6732,"08/31/10 00:00:00",0,890
6733,"09/01/10 00:00:00",0,879
6734,"09/01/10 00:00:00",0,880
6735,"09/01/10 00:00:00",0,912
6736,"09/01/10 00:00:00",0,924
6737,"09/01/10 00:00:00",0,890
6738,"09/01/10 00:00:00",0,937
6739,"09/02/10 00:00:00",0,879
6740,"09/02/10 00:00:00",0,880
6741,"09/02/10 00:00:00",0,912
6742,"09/02/10 00:00:00",0,924
6743,"09/02/10 00:00:00",0,890
6744,"09/02/10 00:00:00",0,937
6745,"09/03/10 00:00:00",0,879
6746,"09/03/10 00:00:00",0,880
6747,"09/03/10 00:00:00",0,912
6748,"09/03/10 00:00:00",0,924
6749,"09/03/10 00:00:00",0,890
6750,"09/03/10 00:00:00",0,937
6751,"09/04/10 00:00:00",0,879
6752,"09/04/10 00:00:00",0,880
6753,"09/04/10 00:00:00",0,912
6754,"09/04/10 00:00:00",0,924
6755,"09/04/10 00:00:00",0,890
6756,"09/04/10 00:00:00",0,937
6757,"09/06/10 00:00:00",0,879
6758,"09/06/10 00:00:00",0,880
6759,"09/06/10 00:00:00",0,912
6760,"09/06/10 00:00:00",0,924
6761,"09/06/10 00:00:00",0,890
6762,"09/06/10 00:00:00",0,937
6763,"09/07/10 00:00:00",0,879
6764,"09/07/10 00:00:00",0,880
6765,"09/07/10 00:00:00",0,912
6766,"09/07/10 00:00:00",0,924
6767,"09/07/10 00:00:00",0,890
6768,"09/07/10 00:00:00",0,937
6769,"09/08/10 00:00:00",0,879
6770,"09/08/10 00:00:00",0,880
6771,"09/08/10 00:00:00",0,912
6772,"09/08/10 00:00:00",0,924
6773,"09/08/10 00:00:00",0,890
6774,"09/08/10 00:00:00",0,937
6775,"09/09/10 00:00:00",0,879
6776,"09/09/10 00:00:00",0,880
6777,"09/09/10 00:00:00",0,912
6778,"09/09/10 00:00:00",0,924
6779,"09/09/10 00:00:00",0,890
6780,"09/09/10 00:00:00",0,937
6781,"09/10/10 00:00:00",0,879
6782,"09/10/10 00:00:00",0,880
6783,"09/10/10 00:00:00",0,912
6784,"09/10/10 00:00:00",0,924
6785,"09/10/10 00:00:00",0,890
6786,"09/10/10 00:00:00",0,937
6787,"09/11/10 00:00:00",0,879
6788,"09/11/10 00:00:00",0,912
6789,"09/11/10 00:00:00",0,880
6790,"09/11/10 00:00:00",0,924
6791,"09/11/10 00:00:00",0,890
6792,"09/11/10 00:00:00",0,937
6793,"09/13/10 00:00:00",0,879
6794,"09/13/10 00:00:00",0,880
6795,"09/13/10 00:00:00",0,912
6796,"09/13/10 00:00:00",0,924
6797,"09/13/10 00:00:00",0,890
6798,"09/13/10 00:00:00",0,937
6799,"09/14/10 00:00:00",0,879
6800,"09/14/10 00:00:00",0,880
6801,"09/14/10 00:00:00",0,912
6802,"09/14/10 00:00:00",0,924
6803,"09/14/10 00:00:00",0,890
6804,"09/14/10 00:00:00",0,937
6805,"09/15/10 00:00:00",0,879
6806,"09/15/10 00:00:00",0,880
6807,"09/15/10 00:00:00",0,912
6808,"09/15/10 00:00:00",0,924
6809,"09/15/10 00:00:00",0,890
6810,"09/15/10 00:00:00",0,937
6811,"09/16/10 00:00:00",0,879
6812,"09/16/10 00:00:00",0,880
6813,"09/16/10 00:00:00",0,912
6814,"09/16/10 00:00:00",0,924
6815,"09/16/10 00:00:00",0,890
6816,"09/16/10 00:00:00",0,937
6817,"09/17/10 00:00:00",0,879
6818,"09/17/10 00:00:00",0,890
6819,"09/17/10 00:00:00",0,924
6820,"09/17/10 00:00:00",0,912
6821,"09/17/10 00:00:00",0,937
6822,"09/17/10 00:00:00",0,880
6823,"09/18/10 00:00:00",0,879
6824,"09/18/10 00:00:00",0,880
6825,"09/18/10 00:00:00",0,912
6826,"09/18/10 00:00:00",0,924
6827,"09/18/10 00:00:00",0,937
6828,"09/18/10 00:00:00",0,890
6829,"09/20/10 00:00:00",0,879
6830,"09/20/10 00:00:00",0,880
6831,"09/20/10 00:00:00",0,912
6832,"09/20/10 00:00:00",0,924
6833,"09/20/10 00:00:00",0,890
6834,"09/20/10 00:00:00",0,937
6835,"09/21/10 00:00:00",0,879
6836,"09/21/10 00:00:00",0,880
6837,"09/21/10 00:00:00",0,912
6838,"09/21/10 00:00:00",0,924
6839,"09/21/10 00:00:00",0,890
6840,"09/21/10 00:00:00",0,937
6841,"09/22/10 00:00:00",0,879
6842,"09/22/10 00:00:00",0,880
6843,"09/22/10 00:00:00",0,912
6844,"09/22/10 00:00:00",0,890
6845,"09/22/10 00:00:00",0,937
6846,"09/22/10 00:00:00",0,924
6847,"09/23/10 00:00:00",0,879
6848,"09/23/10 00:00:00",0,880
6849,"09/23/10 00:00:00",0,912
6850,"09/23/10 00:00:00",0,924
6851,"09/23/10 00:00:00",0,890
6852,"09/23/10 00:00:00",0,937
6853,"09/24/10 00:00:00",0,879
6854,"09/24/10 00:00:00",0,880
6855,"09/24/10 00:00:00",0,912
6856,"09/24/10 00:00:00",0,924
6857,"09/24/10 00:00:00",0,890
6858,"09/24/10 00:00:00",0,937
6859,"09/25/10 00:00:00",0,879
6860,"09/25/10 00:00:00",0,880
6861,"09/25/10 00:00:00",0,912
6862,"09/25/10 00:00:00",0,924
6863,"09/25/10 00:00:00",0,890
6864,"09/25/10 00:00:00",0,937
6865,"09/27/10 00:00:00",0,879
6866,"09/27/10 00:00:00",0,880
6867,"09/27/10 00:00:00",0,912
6868,"09/27/10 00:00:00",0,924
6869,"09/27/10 00:00:00",0,890
6870,"09/27/10 00:00:00",0,937
6871,"09/28/10 00:00:00",0,879
6872,"09/28/10 00:00:00",0,880
6873,"09/28/10 00:00:00",0,912
6874,"09/28/10 00:00:00",0,924
6875,"09/28/10 00:00:00",0,890
6876,"09/28/10 00:00:00",0,937
6877,"09/29/10 00:00:00",0,879
6878,"09/29/10 00:00:00",0,880
6879,"09/29/10 00:00:00",0,912
6880,"09/29/10 00:00:00",0,924
6881,"09/29/10 00:00:00",0,890
6882,"09/29/10 00:00:00",0,937
6883,"09/30/10 00:00:00",0,879
6884,"09/30/10 00:00:00",0,912
6885,"09/30/10 00:00:00",0,924
6886,"09/30/10 00:00:00",0,890
6887,"09/30/10 00:00:00",0,937
6888,"09/30/10 00:00:00",0,880
6889,"10/01/10 00:00:00",0,879
6890,"10/01/10 00:00:00",0,880
6891,"10/01/10 00:00:00",0,912
6892,"10/01/10 00:00:00",0,924
6893,"10/01/10 00:00:00",0,890
6894,"10/01/10 00:00:00",0,937
6895,"10/02/10 00:00:00",0,879
6896,"10/02/10 00:00:00",0,912
6897,"10/02/10 00:00:00",0,880
6898,"10/02/10 00:00:00",0,890
6899,"10/02/10 00:00:00",0,937
6900,"10/02/10 00:00:00",0,924
6901,"10/04/10 00:00:00",0,879
6902,"10/04/10 00:00:00",0,880
6903,"10/04/10 00:00:00",0,912
6904,"10/04/10 00:00:00",0,924
6905,"10/04/10 00:00:00",0,890
6906,"10/04/10 00:00:00",0,937
6907,"10/05/10 00:00:00",0,879
6908,"10/05/10 00:00:00",0,880
6909,"10/05/10 00:00:00",0,912
6910,"10/05/10 00:00:00",0,924
6911,"10/05/10 00:00:00",0,937
6912,"10/05/10 00:00:00",0,890
6913,"10/06/10 00:00:00",0,879
6914,"10/06/10 00:00:00",0,880
6915,"10/06/10 00:00:00",0,912
6916,"10/06/10 00:00:00",0,924
6917,"10/06/10 00:00:00",0,890
6918,"10/06/10 00:00:00",0,937
6919,"10/07/10 00:00:00",0,879
6920,"10/07/10 00:00:00",0,880
6921,"10/07/10 00:00:00",0,912
6922,"10/07/10 00:00:00",0,890
6923,"10/07/10 00:00:00",0,924
6924,"10/07/10 00:00:00",0,937
6925,"10/08/10 00:00:00",0,879
6926,"10/08/10 00:00:00",0,880
6927,"10/08/10 00:00:00",0,912
6928,"10/08/10 00:00:00",0,924
6929,"10/08/10 00:00:00",0,890
6930,"10/08/10 00:00:00",0,937
6931,"10/09/10 00:00:00",0,879
6932,"10/09/10 00:00:00",0,880
