IDC_FASH,IDSort,IDOperation,IDC_FASHQuantity,IDC_FASHLoose,IDC_FASHRecipe,IDC_FASHDelete
7924,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7924,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7925,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7925,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7926,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7926,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7927,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7927,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7928,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7928,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7929,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7929,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7930,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7930,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7931,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7931,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7933,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7933,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7934,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7934,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7935,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7935,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7936,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7936,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7937,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7937,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7938,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7938,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7939,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7939,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7940,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7940,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7941,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7941,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7942,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7942,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7943,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7943,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7944,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7944,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7945,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7945,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7946,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7946,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7947,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7947,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7948,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7948,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7949,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7949,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7950,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7950,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7951,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7951,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7952,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7952,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7953,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7953,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7954,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7954,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7955,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7955,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7956,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7956,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7957,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7957,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7964,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7964,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7965,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7965,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7966,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7966,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7967,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7967,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7968,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7968,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7969,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7969,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7975,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7975,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7976,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7976,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7977,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7977,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7978,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7978,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7979,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7979,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7980,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7980,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7983,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7983,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7984,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7984,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7992,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7992,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7994,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7994,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7998,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7998,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7999,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
7999,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8000,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8000,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8001,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8001,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8002,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8002,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8003,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8003,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8005,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8005,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8006,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8006,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8011,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8011,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8012,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8012,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8020,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8020,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8021,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8021,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8022,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8022,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8025,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8025,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8029,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8029,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8031,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8031,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8032,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8032,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8033,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8033,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8034,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8034,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8035,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8035,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8037,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8037,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8038,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8038,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8039,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8039,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8040,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8040,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8041,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8041,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8043,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8043,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8045,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8045,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8046,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8046,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8048,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8048,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8073,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8073,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8082,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8082,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8083,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8083,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8100,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8100,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8101,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8101,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8102,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8102,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8103,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8103,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8105,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8105,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8106,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8106,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8109,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8109,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8115,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8115,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8121,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8121,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8123,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8123,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8124,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8124,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8125,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8125,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8126,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8126,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8127,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8127,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8128,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8128,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8129,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8129,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8130,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8130,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8131,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8131,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8132,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8132,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8133,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8133,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8134,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8134,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8135,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8135,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8137,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8137,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8138,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8138,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8140,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8140,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8141,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8141,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8142,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8142,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8143,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8143,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8144,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8144,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8146,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8146,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8147,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8147,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8148,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8148,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8149,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8149,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8150,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8150,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8151,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8151,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8152,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8152,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8153,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8153,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8154,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8154,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8155,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8155,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8156,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8156,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8157,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8157,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8158,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8158,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8159,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8159,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8160,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8160,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8161,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8161,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8162,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8162,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8163,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8163,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8164,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8164,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8165,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8165,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8166,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8166,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8167,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8167,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8168,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8168,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8169,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8169,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8170,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8170,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8171,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8171,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8172,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8172,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8173,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8173,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8174,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8174,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8175,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8175,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8176,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8176,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8177,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8177,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8178,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8178,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8179,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8179,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8180,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8180,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8181,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8181,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8182,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8182,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8183,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8183,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8184,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8184,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8185,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8185,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8186,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8186,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8187,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8187,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8188,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8188,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8189,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8189,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8190,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8190,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8191,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8191,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8192,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8192,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8193,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8193,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8194,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8194,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8195,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8195,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8196,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8196,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8197,6727,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
8197,6729,"Χ_Φ",0.0000000000000000e+00,0.0000000000000000e+00,0,0
